modo;vertices;aristas;duracion;densidad
basico;54;1431;578432;1
basico;54;1431;578796;1
basico;54;1431;579456;1
basico;54;1431;582712;1
basico;54;1431;577976;1
basico;54;1431;577104;1
basico;55;1485;597444;1
basico;55;1485;597504;1
basico;55;1485;600980;1
basico;55;1485;597524;1
basico;55;1485;598084;1
basico;55;1485;597492;1
basico;55;1485;621092;1
basico;55;1485;596292;1
basico;55;1485;597708;1
basico;55;1485;599288;1
basico;55;1485;596748;1
basico;56;1540;643748;1
basico;56;1540;633108;1
basico;56;1540;627520;1
basico;56;1540;628228;1
basico;56;1540;626100;1
basico;56;1540;650476;1
basico;56;1540;672456;1
basico;56;1540;628436;1
basico;56;1540;627936;1
basico;56;1540;630760;1
basico;56;1540;629944;1
basico;57;1596;643320;1
basico;57;1596;646160;1
basico;57;1596;643580;1
basico;57;1596;718316;1
basico;57;1596;642568;1
basico;57;1596;795856;1
basico;57;1596;729984;1
basico;57;1596;645384;1
basico;57;1596;643688;1
basico;57;1596;642296;1
basico;57;1596;640792;1
basico;58;1653;668780;1
basico;58;1653;673620;1
basico;58;1653;682596;1
basico;58;1653;674784;1
basico;58;1653;672548;1
basico;58;1653;670792;1
basico;58;1653;671008;1
basico;58;1653;669288;1
basico;58;1653;674280;1
basico;58;1653;673056;1
basico;58;1653;689360;1
basico;59;1711;687928;1
basico;59;1711;692476;1
basico;59;1711;727032;1
basico;59;1711;758604;1
basico;59;1711;691656;1
basico;59;1711;702688;1
basico;59;1711;731272;1
basico;59;1711;688700;1
basico;59;1711;693160;1
basico;59;1711;688416;1
basico;59;1711;693372;1
basico;60;1770;714432;1
basico;60;1770;712592;1
basico;60;1770;753100;1
basico;60;1770;713632;1
basico;60;1770;775856;1
basico;60;1770;734880;1
basico;60;1770;735640;1
basico;60;1770;713204;1
basico;60;1770;712024;1
basico;60;1770;784948;1
basico;60;1770;715632;1
basico;61;1830;743128;1
basico;61;1830;744532;1
basico;61;1830;770688;1
basico;61;1830;746468;1
basico;61;1830;748028;1
basico;61;1830;796080;1
basico;61;1830;757308;1
basico;61;1830;796044;1
basico;61;1830;750076;1
basico;61;1830;747560;1
basico;61;1830;743752;1
basico;62;1891;762424;1
basico;62;1891;830960;1
basico;62;1891;977328;1
basico;62;1891;759244;1
basico;62;1891;760628;1
basico;62;1891;772724;1
basico;62;1891;805136;1
basico;62;1891;760028;1
basico;62;1891;771364;1
basico;62;1891;762976;1
basico;62;1891;762340;1
basico;63;1953;777500;1
basico;63;1953;776756;1
basico;63;1953;822368;1
basico;63;1953;780100;1
basico;63;1953;779316;1
basico;63;1953;790404;1
basico;63;1953;815744;1
basico;63;1953;781188;1
basico;63;1953;781212;1
basico;63;1953;780704;1
basico;63;1953;774584;1
basico;64;2016;818372;1
basico;64;2016;819124;1
basico;64;2016;861880;1
basico;64;2016;817744;1
basico;64;2016;865136;1
basico;64;2016;842852;1
basico;64;2016;850472;1
basico;64;2016;865896;1
basico;64;2016;820452;1
basico;64;2016;817344;1
basico;64;2016;814544;1
basico;65;2080;842832;1
basico;65;2080;829488;1
basico;65;2080;869876;1
basico;65;2080;825376;1
basico;65;2080;877752;1
basico;65;2080;848924;1
basico;65;2080;825596;1
basico;65;2080;825580;1
basico;65;2080;830772;1
basico;65;2080;828464;1
basico;65;2080;826160;1
basico;66;2145;866328;1
basico;66;2145;864252;1
basico;66;2145;912092;1
basico;66;2145;859684;1
basico;66;2145;866524;1
basico;66;2145;889768;1
basico;66;2145;859524;1
basico;66;2145;892988;1
basico;66;2145;862768;1
basico;66;2145;858132;1
basico;66;2145;857632;1
basico;67;2211;883516;1
basico;67;2211;885124;1
basico;67;2211;919636;1
basico;67;2211;885484;1
basico;67;2211;955788;1
basico;67;2211;1169356;1
basico;67;2211;884532;1
basico;67;2211;884628;1
basico;67;2211;886212;1
basico;67;2211;887904;1
basico;67;2211;884804;1
basico;68;2278;900128;1
basico;68;2278;898264;1
basico;68;2278;970640;1
basico;68;2278;899480;1
basico;68;2278;900852;1
basico;68;2278;1058620;1
basico;68;2278;898612;1
basico;68;2278;966768;1
basico;68;2278;896112;1
basico;68;2278;897020;1
basico;68;2278;900336;1
basico;69;2346;941396;1
basico;69;2346;942060;1
basico;69;2346;979188;1
basico;69;2346;943408;1
basico;69;2346;943056;1
basico;69;2346;986608;1
basico;69;2346;941880;1
basico;69;2346;940056;1
basico;69;2346;944432;1
basico;69;2346;942548;1
basico;69;2346;941896;1
basico;70;2415;968104;1
basico;70;2415;963560;1
basico;70;2415;984772;1
basico;70;2415;963916;1
basico;70;2415;961884;1
basico;70;2415;999676;1
basico;70;2415;961324;1
basico;70;2415;961932;1
basico;70;2415;966292;1
basico;70;2415;963312;1
basico;70;2415;963888;1
basico;71;2485;990344;1
basico;71;2485;993040;1
basico;71;2485;994292;1
basico;71;2485;993168;1
basico;71;2485;1061056;1
basico;71;2485;992456;1
basico;71;2485;991352;1
basico;71;2485;1032488;1
basico;71;2485;992636;1
basico;71;2485;1029064;1
basico;71;2485;992688;1
basico;72;2556;1025676;1
basico;72;2556;1042188;1
basico;72;2556;1033208;1
basico;72;2556;1015824;1
basico;72;2556;1017040;1
basico;72;2556;1064752;1
basico;72;2556;1019152;1
basico;72;2556;1019400;1
basico;72;2556;1016844;1
basico;72;2556;1016424;1
basico;72;2556;1079720;1
