vertices,nanoseconds_sorted,nanoseconds_random,nanoseconds_inverted
119,963209,1.62563e+06,1.61814e+06
119,953560,1.61911e+06,1.61142e+06
119,956681,1.60728e+06,1.62853e+06
121,987753,1.7244e+06,1.67492e+06
121,985019,1.67959e+06,1.68233e+06
121,983237,1.68986e+06,1.68354e+06
121,985773,1.67333e+06,1.67978e+06
121,993637,1.66605e+06,1.68056e+06
121,984409,1.67308e+06,1.68927e+06
121,984250,1.67006e+06,1.71845e+06
121,985960,1.67448e+06,1.67974e+06
121,986155,1.68185e+06,1.66518e+06
121,986999,1.68441e+06,1.66211e+06
121,983765,1.67094e+06,1.68351e+06
121,985292,1.65816e+06,1.67131e+06
121,983360,1.66963e+06,1.68509e+06
121,984569,1.66996e+06,1.72579e+06
121,986148,1.67453e+06,1.67394e+06
121,988258,1.72682e+06,1.68307e+06
121,996405,1.66333e+06,1.65612e+06
121,996606,1.67594e+06,1.68848e+06
121,986211,1.69634e+06,1.67406e+06
121,984734,1.66524e+06,1.66476e+06
121,986302,1.67235e+06,1.68003e+06
121,987869,1.67623e+06,1.67494e+06
121,983974,1.67896e+06,1.68002e+06
121,1.13435e+06,2.26521e+06,1.91699e+06
121,1.05418e+06,1.9354e+06,1.75174e+06
121,989061,1.67706e+06,2.06504e+06
121,984893,1.91019e+06,1.66871e+06
121,1.78996e+06,1.78875e+06,2.99232e+06
121,1.21224e+06,2.48359e+06,2.69184e+06
121,990271,1.99791e+06,1.67149e+06
121,985401,1.67135e+06,1.67314e+06
121,1.33128e+06,1.69142e+06,2.71351e+06
121,1.13004e+06,1.92251e+06,1.78599e+06
121,982713,1.75359e+06,1.67421e+06
121,983074,1.68385e+06,1.67354e+06
121,990905,1.67896e+06,1.68152e+06
121,983879,1.67258e+06,1.68244e+06
121,985875,1.66524e+06,1.70045e+06
121,1.14228e+06,1.68339e+06,1.94705e+06
121,986407,1.79113e+06,1.77109e+06
121,986973,1.67591e+06,1.66366e+06
121,1.65193e+06,1.68758e+06,1.92864e+06
121,1.07248e+06,1.90764e+06,1.76513e+06
121,987335,1.68029e+06,1.68097e+06
121,986030,1.68095e+06,1.67552e+06
121,983421,1.67743e+06,1.66443e+06
121,983980,1.67657e+06,1.67149e+06
121,1.07854e+06,1.67944e+06,1.71201e+06
121,987563,1.69996e+06,1.74731e+06
121,985868,1.67179e+06,1.68755e+06
121,986416,1.68091e+06,1.68089e+06
121,983099,1.67156e+06,1.68739e+06
121,982189,1.68704e+06,1.79216e+06
121,985334,1.68938e+06,1.67684e+06
121,984247,1.68169e+06,1.67055e+06
121,984186,1.72426e+06,1.6702e+06
121,984095,1.67468e+06,1.6756e+06
121,987804,1.67922e+06,1.6813e+06
121,992390,1.69232e+06,1.67807e+06
121,985430,1.67753e+06,1.67101e+06
121,987227,1.6785e+06,1.68229e+06
121,981235,1.68308e+06,1.67512e+06
121,989074,1.67916e+06,1.68244e+06
121,985761,1.6838e+06,1.67918e+06
121,985104,1.68073e+06,1.70406e+06
121,988746,1.74290e+06,1.73084e+06
121,985845,1.67951e+06,1.67614e+06
121,987996,1.72436e+06,1.70256e+06
121,986017,1.83397e+06,1.67745e+06
121,987673,1.8091e+06,1.68879e+06
121,995727,1.67964e+06,1.70427e+06
121,995268,1.67605e+06,1.71355e+06
121,991883,1.66971e+06,1.66815e+06
121,1.04959e+06,1.66958e+06,1.68774e+06
121,986645,1.68444e+06,1.68695e+06
121,1.00004e+06,1.68693e+06,1.7335e+06
121,983281,1.68364e+06,1.80519e+06
121,987156,1.7153e+06,1.68825e+06
121,986806,1.68034e+06,1.67874e+06
121,986477,1.73181e+06,1.68329e+06
121,987274,1.74326e+06,1.69332e+06
121,989801,1.67999e+06,1.6677e+06
121,993325,1.83478e+06,1.68408e+06
121,992639,1.73177e+06,1.6829e+06
121,1.03092e+06,1.67924e+06,1.68688e+06
121,982231,1.67813e+06,1.69756e+06
121,1.13071e+06,1.85858e+06,1.79721e+06
121,986520,1.74353e+06,1.72939e+06
121,984657,1.66884e+06,1.75824e+06
121,986536,1.69076e+06,1.70439e+06
121,981206,1.67589e+06,1.67267e+06
121,985387,1.73351e+06,1.67235e+06
121,985247,1.74408e+06,1.6801e+06
121,1.05678e+06,1.68088e+06,1.80733e+06
121,988140,1.71113e+06,1.69498e+06
121,1.13899e+06,1.86922e+06,1.96336e+06
121,1.13297e+06,2.03718e+06,1.9433e+06
121,985795,1.83762e+06,1.67584e+06
121,988191,1.80539e+06,1.67327e+06
121,989147,1.70951e+06,1.68126e+06
123,1.02135e+06,1.79349e+06,1.73219e+06
123,1.02219e+06,1.73396e+06,1.72838e+06
123,1.07244e+06,1.73382e+06,1.74051e+06
123,1.18703e+06,1.75663e+06,1.86293e+06
123,1.17172e+06,2.01344e+06,1.81701e+06
123,1.07367e+06,1.73305e+06,1.73447e+06
123,1.01542e+06,1.74631e+06,1.74349e+06
123,1.01609e+06,1.74048e+06,1.78478e+06
123,1.01596e+06,1.74081e+06,1.80399e+06
123,1.01749e+06,1.73876e+06,1.81118e+06
123,1.01413e+06,1.74315e+06,1.76282e+06
123,1.02298e+06,1.7542e+06,1.75961e+06
123,1.01443e+06,1.72667e+06,2.19683e+06
123,1.01727e+06,1.85702e+06,1.75746e+06
123,1.01563e+06,1.74445e+06,1.74365e+06
123,1.02315e+06,1.84118e+06,1.74128e+06
123,1.01403e+06,1.83447e+06,1.74536e+06
123,1.01617e+06,1.78902e+06,1.74566e+06
123,1.01528e+06,1.79435e+06,1.72889e+06
123,1.06225e+06,1.73722e+06,1.73196e+06
123,1.02109e+06,1.71464e+06,1.75794e+06
123,1.08169e+06,2.31634e+06,1.73821e+06
123,1.28368e+06,1.78989e+06,1.9885e+06
123,1.01857e+06,1.88095e+06,1.74006e+06
123,1.01878e+06,1.81176e+06,1.74163e+06
123,1.02012e+06,1.7438e+06,1.73293e+06
123,1.02202e+06,1.75362e+06,1.7412e+06
123,1.02011e+06,1.73526e+06,1.73578e+06
123,1.07399e+06,1.73426e+06,1.7453e+06
123,1.14095e+06,1.7418e+06,2.99149e+06
123,1.80175e+06,2.67092e+06,2.05951e+06
123,1.01536e+06,1.90044e+06,1.77934e+06
123,1.02221e+06,1.79796e+06,1.78482e+06
123,1.01728e+06,1.80562e+06,1.7527e+06
123,1.0551e+06,1.74824e+06,1.74514e+06
123,1.01763e+06,1.74132e+06,1.77821e+06
123,1.01933e+06,1.89114e+06,1.73838e+06
123,1.07166e+06,1.77816e+06,1.73537e+06
123,1.02221e+06,1.78022e+06,1.72474e+06
123,1.01876e+06,1.75549e+06,1.84958e+06
123,1.02351e+06,1.8538e+06,1.74174e+06
123,1.01964e+06,1.74298e+06,1.73117e+06
123,1.09388e+06,1.99762e+06,1.78748e+06
123,1.0195e+06,1.73982e+06,1.72786e+06
123,1.02205e+06,1.74046e+06,1.73078e+06
123,1.05811e+06,1.73539e+06,1.73792e+06
123,1.37321e+06,1.73399e+06,2.08318e+06
123,1.07993e+06,2.0347e+06,1.74892e+06
123,1.17242e+06,2.62827e+06,1.96581e+06
123,1.02041e+06,1.90788e+06,1.73762e+06
123,1.02003e+06,1.76826e+06,1.73594e+06
123,1.02094e+06,1.74555e+06,1.74144e+06
123,1.0197e+06,1.73955e+06,1.7363e+06
123,1.04452e+06,1.74645e+06,1.7816e+06
123,1.19775e+06,1.73444e+06,1.7426e+06
123,1.07319e+06,2.36833e+06,1.86693e+06
123,1.07317e+06,1.74246e+06,1.856e+06
123,1.01809e+06,1.79354e+06,1.73688e+06
123,1.82066e+06,1.73478e+06,1.85745e+06
123,1.02038e+06,1.81425e+06,1.72891e+06
123,1.02102e+06,1.7972e+06,1.73632e+06
123,1.06628e+06,1.74443e+06,1.73778e+06
123,1.14773e+06,1.72593e+06,1.78176e+06
123,1.10086e+06,1.73681e+06,1.74727e+06
123,1.01807e+06,1.80419e+06,1.99798e+06
123,1.01628e+06,1.85701e+06,1.75254e+06
123,1.01303e+06,1.74748e+06,1.7965e+06
123,1.01575e+06,1.78126e+06,1.7849e+06
123,1.01843e+06,1.73103e+06,1.79993e+06
123,1.01407e+06,1.74322e+06,1.79496e+06
123,1.018e+06,1.73793e+06,1.73038e+06
123,1.01569e+06,1.73842e+06,1.73679e+06
123,1.01589e+06,1.77300e+06,1.73347e+06
123,1.01651e+06,1.91156e+06,1.74291e+06
123,1.01772e+06,1.93521e+06,1.72496e+06
123,1.01806e+06,1.79469e+06,1.74585e+06
123,1.01973e+06,1.73874e+06,1.73354e+06
123,1.02212e+06,1.72967e+06,1.73709e+06
123,1.01801e+06,1.73114e+06,1.73655e+06
123,1.46282e+06,1.74906e+06,2.49649e+06
123,1.13033e+06,2.04298e+06,1.85605e+06
123,1.02056e+06,1.75581e+06,1.96335e+06
123,1.11076e+06,1.99700e+06,1.85577e+06
123,1.01962e+06,1.7479e+06,1.74541e+06
123,1.03239e+06,1.73316e+06,1.73843e+06
123,1.0345e+06,1.7333e+06,2.02874e+06
123,1.02016e+06,1.85083e+06,1.73924e+06
123,1.02243e+06,1.72491e+06,1.73904e+06
123,1.16392e+06,1.73372e+06,1.74472e+06
123,1.28967e+06,1.74787e+06,1.7552e+06
123,4.06889e+06,1.82016e+06,1.99241e+06
123,1.01628e+06,1.7425e+06,2.10084e+06
123,1.02048e+06,1.85967e+06,1.83321e+06
123,1.01518e+06,1.73776e+06,1.78992e+06
123,1.02151e+06,1.75475e+06,1.77036e+06
123,1.02171e+06,1.73433e+06,1.73999e+06
123,1.01473e+06,1.77443e+06,1.74088e+06
123,1.01563e+06,1.7992e+06,1.74474e+06
123,1.02206e+06,1.7858e+06,1.74e+06
123,1.01793e+06,1.81663e+06,1.96239e+06
125,1.21567e+06,2.17318e+06,1.92184e+06
125,1.06415e+06,1.86311e+06,1.79692e+06
125,1.06578e+06,1.83196e+06,1.80078e+06
125,1.06789e+06,1.8557e+06,1.7954e+06
125,1.06426e+06,1.83391e+06,1.79307e+06
125,1.13947e+06,2.49056e+06,1.80808e+06
125,1.06048e+06,1.91848e+06,1.80106e+06
125,1.14011e+06,2.4693e+06,1.8637e+06
125,1.06853e+06,1.84541e+06,1.88475e+06
125,1.06464e+06,1.96049e+06,1.78505e+06
125,1.35633e+06,1.84735e+06,2.0757e+06
125,1.13688e+06,2.0772e+06,1.85742e+06
125,1.06533e+06,1.80209e+06,1.8658e+06
125,2.03717e+06,5.77695e+06,1.8533e+06
125,1.07252e+06,1.97791e+06,1.79855e+06
125,1.06606e+06,1.94698e+06,1.8005e+06
125,1.1564e+06,1.89078e+06,1.93895e+06
125,1.55025e+06,3.03729e+06,2.43783e+06
125,1.23755e+06,2.03613e+06,2.45866e+06
125,1.1066e+06,1.80887e+06,2.52871e+06
125,1.06956e+06,2.21374e+06,1.84422e+06
125,1.3674e+06,1.96002e+06,2.00856e+06
125,1.06297e+06,1.93639e+06,2.39908e+06
125,2.7397e+06,2.85892e+06,2.32874e+06
125,1.13897e+06,2.14823e+06,1.89736e+06
125,1.06395e+06,1.85786e+06,1.8007e+06
125,1.06396e+06,1.83228e+06,1.78767e+06
125,1.06778e+06,1.92256e+06,1.79844e+06
125,1.07645e+06,1.97846e+06,1.80589e+06
125,1.08277e+06,2.0132e+06,2.24231e+06
125,1.06579e+06,2.309e+06,1.80888e+06
125,1.0666e+06,1.85883e+06,1.78286e+06
125,1.06565e+06,1.84089e+06,1.80662e+06
125,1.06652e+06,1.87239e+06,1.79563e+06
125,1.06466e+06,1.8518e+06,1.84514e+06
125,1.06746e+06,1.85519e+06,1.79863e+06
125,1.06065e+06,1.90181e+06,1.81875e+06
125,1.06751e+06,1.81474e+06,1.79411e+06
125,1.08177e+06,1.82434e+06,1.8038e+06
125,1.07138e+06,1.79532e+06,1.80518e+06
125,1.06258e+06,1.84738e+06,1.80333e+06
125,1.06617e+06,1.79266e+06,1.79568e+06
125,1.0665e+06,1.8107e+06,1.7976e+06
125,1.06611e+06,1.80401e+06,1.80729e+06
125,1.08292e+06,1.80785e+06,1.80987e+06
125,1.06939e+06,1.80168e+06,1.80218e+06
125,1.11396e+06,1.78739e+06,1.9264e+06
125,1.10165e+06,1.92047e+06,1.80922e+06
125,1.13655e+06,1.81158e+06,1.82804e+06
125,1.34422e+06,2.07517e+06,1.89969e+06
125,1.18323e+06,1.82105e+06,1.80451e+06
125,1.10203e+06,1.86519e+06,1.81416e+06
125,1.10893e+06,1.80815e+06,1.80749e+06
125,1.13773e+06,1.79287e+06,1.84624e+06
125,1.12829e+06,1.79744e+06,1.79371e+06
125,1.10372e+06,1.80525e+06,1.81156e+06
125,1.08831e+06,1.8027e+06,1.80538e+06
125,1.06549e+06,1.80018e+06,1.80147e+06
125,1.0607e+06,1.78177e+06,1.80751e+06
125,1.06412e+06,1.80027e+06,1.84104e+06
125,1.07065e+06,1.79447e+06,1.83276e+06
125,1.06242e+06,1.79903e+06,1.87673e+06
125,1.0622e+06,1.79964e+06,1.86552e+06
125,1.06128e+06,1.80627e+06,1.8649e+06
125,1.06508e+06,2.05128e+06,2.05841e+06
125,1.07132e+06,1.81159e+06,1.9717e+06
125,1.43617e+06,2.12888e+06,1.87588e+06
125,1.09322e+06,1.80127e+06,1.79936e+06
125,1.06264e+06,1.80863e+06,1.78558e+06
125,1.06386e+06,1.79886e+06,1.81126e+06
125,1.12994e+06,1.80082e+06,1.82977e+06
125,1.0643e+06,1.8066e+06,1.84102e+06
125,1.06192e+06,1.80639e+06,1.91474e+06
125,1.06858e+06,1.80544e+06,1.86932e+06
125,1.06721e+06,1.78797e+06,2.20689e+06
125,1.06109e+06,1.94409e+06,1.84831e+06
125,1.0661e+06,1.79456e+06,1.8528e+06
125,1.06505e+06,1.82128e+06,1.83885e+06
125,1.06293e+06,1.80033e+06,2.12923e+06
125,1.06348e+06,1.79076e+06,1.83649e+06
125,1.06277e+06,1.81128e+06,1.86405e+06
125,1.06031e+06,1.78926e+06,1.84369e+06
125,1.0606e+06,1.81999e+06,1.86211e+06
125,1.06762e+06,1.83058e+06,1.79451e+06
125,1.06305e+06,1.92178e+06,1.87676e+06
125,1.06433e+06,1.83595e+06,1.79365e+06
125,1.06070e+06,1.80973e+06,1.83192e+06
125,1.06382e+06,1.91033e+06,1.80482e+06
125,1.06323e+06,1.81314e+06,1.85685e+06
125,1.06344e+06,1.80792e+06,1.79966e+06
125,1.06293e+06,1.83687e+06,1.80162e+06
125,1.06076e+06,1.86056e+06,1.86721e+06
125,1.06282e+06,1.93065e+06,1.81052e+06
125,1.06678e+06,1.82756e+06,1.80548e+06
125,1.0629e+06,1.87123e+06,1.80081e+06
125,1.06285e+06,1.84017e+06,1.79122e+06
125,1.06128e+06,1.87192e+06,1.80622e+06
125,1.06424e+06,1.8465e+06,1.79054e+06
125,1.08391e+06,1.85547e+06,1.81127e+06
125,1.06382e+06,1.79486e+06,1.78801e+06
127,1.16438e+06,1.93939e+06,2.00459e+06
127,1.10511e+06,1.97453e+06,1.85557e+06
127,1.10508e+06,1.91858e+06,1.85252e+06
127,1.10904e+06,1.90988e+06,1.86948e+06
127,1.10509e+06,1.94234e+06,1.8734e+06
127,1.10286e+06,1.9086e+06,1.86377e+06
127,1.10412e+06,1.92906e+06,1.87802e+06
127,1.10204e+06,1.91361e+06,1.85907e+06
127,1.10234e+06,1.95455e+06,1.86845e+06
127,1.10268e+06,1.92447e+06,1.872e+06
127,1.10255e+06,1.91747e+06,1.8551e+06
127,1.11151e+06,2.2879e+06,1.91141e+06
127,1.43377e+06,1.86881e+06,2.38383e+06
127,1.19876e+06,2.12516e+06,2.22524e+06
127,1.2737e+06,1.87021e+06,2.60043e+06
127,1.1078e+06,2.10532e+06,1.87736e+06
127,1.28218e+06,2.26534e+06,2.04232e+06
127,1.21054e+06,2.1018e+06,1.94836e+06
127,2.08374e+06,1.88625e+06,2.33708e+06
127,1.10154e+06,1.86369e+06,2.38572e+06
127,1.18258e+06,2.06366e+06,1.90874e+06
127,1.10723e+06,2.24185e+06,1.99882e+06
127,1.57596e+06,2.07842e+06,1.86752e+06
127,1.97306e+06,2.36526e+06,3.90371e+06
127,1.20728e+06,2.41063e+06,2.08578e+06
127,1.10202e+06,1.85223e+06,1.91536e+06
127,1.10268e+06,1.85002e+06,1.92099e+06
127,1.10188e+06,2.00701e+06,1.89405e+06
127,1.10182e+06,1.85435e+06,1.98786e+06
127,1.10045e+06,1.87271e+06,1.89352e+06
127,1.11667e+06,1.86177e+06,1.93941e+06
127,1.10257e+06,1.901e+06,2.02261e+06
127,1.10275e+06,1.85759e+06,1.9019e+06
127,1.10178e+06,1.86111e+06,1.93108e+06
127,1.10237e+06,1.86613e+06,2.0011e+06
127,1.10267e+06,1.88797e+06,1.94675e+06
127,1.10122e+06,1.87103e+06,1.91342e+06
127,1.09929e+06,1.84872e+06,1.92805e+06
127,1.09983e+06,1.85908e+06,1.90358e+06
127,1.10319e+06,1.89262e+06,1.93732e+06
127,1.10246e+06,1.85971e+06,1.93983e+06
127,1.09979e+06,1.87106e+06,2.67562e+06
127,1.27173e+06,2.15665e+06,1.88232e+06
127,1.22019e+06,1.87461e+06,1.85032e+06
127,1.16581e+06,1.84028e+06,1.89096e+06
127,1.15714e+06,1.85906e+06,1.87671e+06
127,1.20178e+06,1.84341e+06,1.85664e+06
127,1.1551e+06,1.87867e+06,1.87104e+06
127,1.15034e+06,1.85054e+06,1.85825e+06
127,1.16674e+06,1.88509e+06,1.86504e+06
127,1.63923e+06,1.8536e+06,2.03334e+06
127,1.2774e+06,2.12882e+06,1.99194e+06
127,1.10339e+06,1.90196e+06,1.8583e+06
127,1.14196e+06,1.88239e+06,1.85614e+06
127,1.10581e+06,1.86444e+06,1.9049e+06
127,1.26847e+06,1.91552e+06,2.01164e+06
127,1.10247e+06,2.00824e+06,1.85817e+06
127,1.09958e+06,2.00448e+06,1.85185e+06
127,1.10187e+06,1.90434e+06,1.8563e+06
127,1.10256e+06,1.94813e+06,3.59338e+06
127,1.27162e+06,2.14071e+06,2.08443e+06
127,1.30948e+06,2.07245e+06,2.13047e+06
127,1.16671e+06,2.07382e+06,1.91152e+06
127,1.10676e+06,1.8528e+06,1.86427e+06
127,1.10495e+06,1.87472e+06,1.8641e+06
127,1.10513e+06,1.8653e+06,1.85595e+06
127,1.10725e+06,1.84977e+06,1.86284e+06
127,1.10327e+06,1.86882e+06,1.86027e+06
127,1.10718e+06,1.86214e+06,1.87686e+06
127,1.10399e+06,1.84746e+06,1.86145e+06
127,1.1097e+06,1.85091e+06,1.86377e+06
127,1.10445e+06,1.85403e+06,1.8623e+06
127,1.10546e+06,1.86114e+06,1.84808e+06
127,1.10552e+06,1.85195e+06,1.87096e+06
127,1.10843e+06,1.86354e+06,1.9116e+06
127,1.1088e+06,1.85919e+06,1.86963e+06
127,1.1077e+06,1.93016e+06,1.86669e+06
127,1.10621e+06,1.85841e+06,1.85212e+06
127,1.1135e+06,1.85469e+06,1.85261e+06
127,1.10619e+06,1.85686e+06,1.89827e+06
127,1.17537e+06,1.86192e+06,1.99015e+06
127,1.10131e+06,1.90829e+06,1.8722e+06
127,1.10399e+06,1.93282e+06,1.87139e+06
127,1.10560e+06,2.01281e+06,1.85276e+06
127,1.10169e+06,1.98058e+06,1.85795e+06
127,1.10140e+06,1.99716e+06,1.91502e+06
127,1.10301e+06,2.0365e+06,1.88746e+06
127,1.10058e+06,1.86143e+06,2.01654e+06
127,1.10217e+06,1.881e+06,1.90518e+06
127,1.10267e+06,1.84947e+06,1.85982e+06
127,1.10111e+06,1.85639e+06,1.88804e+06
127,1.10204e+06,1.86914e+06,2.07661e+06
127,2.27559e+06,1.86316e+06,2.19184e+06
127,1.23976e+06,2.13894e+06,1.96141e+06
127,1.24441e+06,1.86162e+06,1.89083e+06
127,1.35879e+06,1.84605e+06,1.93402e+06
127,1.24339e+06,1.89247e+06,1.86492e+06
127,1.15767e+06,1.85917e+06,1.86758e+06
127,1.14203e+06,1.86089e+06,1.86471e+06
127,1.10566e+06,1.8608e+06,1.90418e+06
129,1.14976e+06,1.97358e+06,1.91756e+06
129,1.14725e+06,1.9517e+06,1.92982e+06
129,1.14124e+06,1.96949e+06,1.94377e+06
129,1.14558e+06,1.99483e+06,1.92573e+06
129,1.14732e+06,2.07054e+06,1.91996e+06
129,1.1842e+06,1.97392e+06,1.93113e+06
129,1.14236e+06,1.93914e+06,2.63303e+06
129,1.1556e+06,2.29182e+06,2.01981e+06
129,1.39155e+06,2.42361e+06,2.22724e+06
129,1.31735e+06,2.30072e+06,1.98051e+06
129,1.31632e+06,2.41164e+06,2.00101e+06
129,1.18572e+06,2.16349e+06,1.92026e+06
129,1.36367e+06,2.40342e+06,1.96671e+06
129,1.39586e+06,1.93057e+06,2.05675e+06
129,1.82663e+06,2.07392e+06,2.23897e+06
129,1.72879e+06,2.0205e+06,2.26654e+06
129,1.50001e+06,1.92576e+06,2.17139e+06
129,1.20029e+06,2.00841e+06,2.61944e+06
129,1.18906e+06,2.18714e+06,2.5146e+06
129,1.14483e+06,2.06258e+06,2.2674e+06
129,1.26386e+06,2.07408e+06,2.17693e+06
129,1.82691e+06,2.77238e+06,2.66065e+06
129,1.28116e+06,2.94101e+06,2.11136e+06
129,1.22695e+06,1.93501e+06,2.09981e+06
129,1.1495e+06,1.93731e+06,2.00316e+06
129,1.15072e+06,1.93455e+06,2.10831e+06
129,1.31346e+06,2.62066e+06,2.0873e+06
129,1.14541e+06,2.02704e+06,1.97546e+06
129,1.14402e+06,1.93814e+06,2.30064e+06
129,1.35968e+06,2.85345e+06,2.1398e+06
129,1.14476e+06,2.0541e+06,1.92587e+06
129,1.14804e+06,1.91544e+06,1.93384e+06
129,1.15043e+06,1.9509e+06,1.92409e+06
129,1.14839e+06,1.94777e+06,1.91538e+06
129,1.16382e+06,2.49337e+06,1.91764e+06
129,1.15413e+06,1.98218e+06,1.98134e+06
129,1.1414e+06,1.93154e+06,1.9365e+06
129,1.13738e+06,1.92848e+06,1.93129e+06
129,1.31363e+06,3.25734e+06,2.20304e+06
129,1.14822e+06,2.12526e+06,3.85268e+06
129,1.31538e+06,2.21545e+06,2.06976e+06
129,1.14098e+06,1.9569e+06,1.9626e+06
129,1.14211e+06,1.9367e+06,1.94462e+06
129,1.15328e+06,1.9213e+06,1.92464e+06
129,1.14270e+06,1.91816e+06,1.98149e+06
129,1.14273e+06,1.91738e+06,1.97984e+06
129,1.25631e+06,2.0005e+06,1.92969e+06
129,1.14925e+06,1.92218e+06,1.92896e+06
129,1.14931e+06,2.09356e+06,1.92256e+06
129,1.14145e+06,1.95225e+06,1.93965e+06
129,1.14250e+06,1.9193e+06,1.9153e+06
129,1.14136e+06,1.9162e+06,1.93031e+06
129,1.13951e+06,1.92546e+06,1.92658e+06
129,1.14099e+06,1.91614e+06,1.93396e+06
129,1.14074e+06,1.93998e+06,1.91338e+06
129,1.2549e+06,1.92955e+06,1.9917e+06
129,1.14493e+06,1.92352e+06,1.92562e+06
129,1.14061e+06,1.91779e+06,2.09162e+06
129,1.14163e+06,1.91774e+06,1.98644e+06
129,1.23241e+06,1.92518e+06,1.92915e+06
129,1.29903e+06,1.95921e+06,1.93554e+06
129,1.18611e+06,1.92518e+06,1.94269e+06
129,1.19112e+06,1.92086e+06,1.92938e+06
129,1.15336e+06,1.91962e+06,1.92935e+06
129,1.14583e+06,1.96862e+06,1.96195e+06
129,1.14057e+06,2.03608e+06,1.92839e+06
129,1.14554e+06,2.03718e+06,1.94031e+06
129,1.14548e+06,2.10845e+06,1.93022e+06
129,1.14579e+06,2.14652e+06,2.16535e+06
129,1.14211e+06,1.96061e+06,2.22821e+06
129,1.14909e+06,1.97037e+06,2.27209e+06
129,1.1452e+06,1.92799e+06,1.99343e+06
129,1.3345e+06,1.92611e+06,1.99612e+06
129,1.26644e+06,1.9162e+06,1.92792e+06
129,1.2233e+06,1.93552e+06,1.93067e+06
129,1.14913e+06,1.92422e+06,1.92048e+06
129,1.53833e+06,2.16742e+06,1.9252e+06
129,1.14314e+06,2.2478e+06,1.93889e+06
129,1.21233e+06,2.01374e+06,2.26193e+06
129,1.14266e+06,1.9211e+06,2.16101e+06
129,1.59143e+06,1.94197e+06,2.1853e+06
129,1.2505e+06,2.056e+06,1.94302e+06
129,1.15499e+06,1.98023e+06,1.93046e+06
129,1.15393e+06,1.96167e+06,1.93133e+06
129,1.15053e+06,2.14025e+06,1.92096e+06
129,1.14709e+06,2.21869e+06,1.97794e+06
129,1.14489e+06,2.06425e+06,1.91541e+06
129,1.14295e+06,1.92873e+06,2.09912e+06
129,1.14300e+06,1.91546e+06,2.08074e+06
129,1.14964e+06,2.05695e+06,2.01808e+06
129,1.17187e+06,1.9649e+06,1.93856e+06
129,1.18832e+06,1.92135e+06,2.05411e+06
129,1.19542e+06,2.04892e+06,1.91404e+06
129,1.14562e+06,1.92408e+06,1.92016e+06
129,1.14897e+06,1.92192e+06,1.95329e+06
129,1.1504e+06,1.94216e+06,1.93133e+06
129,1.14589e+06,1.96896e+06,1.91791e+06
129,1.19706e+06,2.06437e+06,2.20511e+06
129,1.23274e+06,2.23105e+06,1.94868e+06
129,1.14481e+06,1.93268e+06,1.9841e+06
131,1.19419e+06,2.05366e+06,2.20199e+06
131,1.37281e+06,2.28896e+06,2.38843e+06
131,1.37996e+06,2.90939e+06,2.2923e+06
131,1.21317e+06,2.9735e+06,2.30493e+06
131,1.33739e+06,2.31741e+06,2.05755e+06
131,1.57559e+06,2.14937e+06,2.00377e+06
131,1.53586e+06,2.222e+06,2.45621e+06
131,1.78567e+06,1.98458e+06,2.23639e+06
131,1.89456e+06,2.35193e+06,2.20586e+06
131,1.34468e+06,2.33944e+06,2.50432e+06
131,1.60007e+06,2.02839e+06,2.24228e+06
131,2.01329e+06,2.15187e+06,2.29533e+06
131,1.77636e+06,1.98600e+06,2.35806e+06
131,1.19724e+06,2.17474e+06,2.44261e+06
131,1.28888e+06,2.1296e+06,2.64754e+06
131,1.24777e+06,2.50973e+06,2.00508e+06
131,1.71885e+06,2.60624e+06,2.11826e+06
131,1.21193e+06,2.65801e+06,2.23665e+06
131,1.73906e+06,2.02542e+06,2.02349e+06
131,2.26589e+06,3.36858e+06,2.73488e+06
131,3.41768e+06,3.02215e+06,3.8668e+06
131,1.2143e+06,2.80885e+06,2.17689e+06
131,1.39429e+06,1.98761e+06,2.00276e+06
131,1.62193e+06,2.13053e+06,2.00192e+06
131,1.19685e+06,2.04547e+06,1.99338e+06
131,1.19667e+06,1.98587e+06,1.99324e+06
131,1.19374e+06,2.121e+06,1.99010e+06
131,1.28651e+06,2.1609e+06,2.29538e+06
131,1.27211e+06,2.31488e+06,2.10762e+06
131,1.19219e+06,2.00217e+06,2.03417e+06
131,1.19389e+06,1.9768e+06,1.99599e+06
131,1.55102e+06,1.98549e+06,2.89215e+06
131,1.37254e+06,2.40654e+06,2.21579e+06
131,1.19304e+06,2.17398e+06,2.06394e+06
131,1.28029e+06,2.12121e+06,2.09777e+06
131,1.27837e+06,1.99466e+06,1.99778e+06
131,1.29478e+06,2.03394e+06,1.98013e+06
131,1.27318e+06,1.99504e+06,1.99195e+06
131,1.19413e+06,1.99219e+06,1.98319e+06
131,1.19854e+06,1.98984e+06,1.99057e+06
131,1.19557e+06,2.01197e+06,1.99034e+06
131,1.19140e+06,2.09215e+06,1.98912e+06
131,1.19389e+06,2.04588e+06,2.07569e+06
131,1.19499e+06,2.13056e+06,2.05954e+06
131,1.18964e+06,2.0059e+06,2.05965e+06
131,1.19814e+06,1.99193e+06,2.00278e+06
131,1.26334e+06,1.98261e+06,2.5911e+06
131,1.19734e+06,2.04896e+06,1.99652e+06
131,1.19914e+06,1.99056e+06,1.99847e+06
131,1.47046e+06,2.02201e+06,1.99396e+06
131,1.19442e+06,2.04575e+06,1.99362e+06
