vertices,nanoseconds_sorted,nanoseconds_random,nanoseconds_inverted
255,6.38818e+06,9.02278e+06,9.10276e+06
255,5.19953e+06,1.11719e+07,1.75232e+07
255,6.81615e+06,9.02961e+06,9.472e+06
255,5.93533e+06,1.48872e+07,1.85826e+07
255,6.22686e+06,9.93441e+06,1.03717e+07
255,5.58206e+06,9.86762e+06,9.02678e+06
255,4.89108e+06,9.88734e+06,1.13007e+07
255,5.21016e+06,1.0363e+07,9.85757e+06
255,4.90651e+06,9.0723e+06,9.3534e+06
255,4.61988e+06,8.8948e+06,9.59229e+06
255,4.6571e+06,9.2107e+06,1.00472e+07
255,4.84788e+06,8.6973e+06,9.51952e+06
255,4.77588e+06,8.52056e+06,8.69942e+06
255,5.51004e+06,9.30546e+06,8.73504e+06
255,4.81957e+06,8.80038e+06,8.98798e+06
255,5.45422e+06,8.87181e+06,9.12048e+06
255,4.98751e+06,8.70953e+06,9.02796e+06
255,5.46577e+06,9.15650e+06,1.3192e+07
255,5.01826e+06,9.2776e+06,9.22675e+06
255,1.87902e+07,1.26585e+07,1.28459e+07
255,5.27971e+06,1.19737e+07,1.25037e+07
255,4.99818e+06,8.8099e+06,1.00647e+07
255,5.49336e+06,1.02209e+07,9.76284e+06
255,4.7517e+06,9.14727e+06,9.15702e+06
255,4.9464e+06,8.68091e+06,8.79279e+06
255,5.10691e+06,8.75014e+06,9.05056e+06
257,5.04981e+06,9.82394e+06,9.37732e+06
257,4.745e+06,8.86602e+06,9.17021e+06
257,5.03139e+06,1.02693e+07,9.64708e+06
257,4.96594e+06,9.47803e+06,9.72939e+06
257,4.78408e+06,9.96222e+06,8.87026e+06
257,5.1727e+06,1.96753e+07,1.71585e+07
257,5.29215e+06,1.02675e+07,1.15997e+07
257,1.17334e+07,1.0171e+07,1.13679e+07
257,6.09283e+06,1.11339e+07,1.02295e+07
257,7.72884e+06,1.30343e+07,2.20905e+07
257,5.74716e+06,1.57193e+07,1.02161e+07
257,5.43051e+06,9.99095e+06,1.00043e+07
257,4.86848e+06,9.8199e+06,9.9745e+06
257,4.80124e+06,9.35229e+06,1.01206e+07
257,5.28858e+06,9.35547e+06,9.49629e+06
257,4.97547e+06,9.48179e+06,9.10935e+06
257,4.98155e+06,8.93867e+06,9.33569e+06
257,5.02279e+06,1.07737e+07,9.21778e+06
257,5.34865e+06,9.18723e+06,9.24559e+06
257,5.20601e+06,1.03847e+07,1.00226e+07
257,7.00245e+06,9.93736e+06,1.10014e+07
257,8.08919e+06,1.76677e+07,1.78261e+07
257,5.50038e+06,9.34787e+06,1.1239e+07
257,9.84365e+06,1.56758e+07,4.00741e+07
257,5.7405e+06,9.46223e+06,9.98134e+06
257,5.38094e+06,9.77828e+06,1.01952e+07
257,4.80679e+06,9.33466e+06,1.09779e+07
257,4.9277e+06,8.81686e+06,9.32361e+06
257,5.89727e+06,9.29698e+06,9.03030e+06
257,4.78626e+06,9.83728e+06,9.11723e+06
257,5.67228e+06,9.52396e+06,9.19434e+06
257,4.96539e+06,9.63028e+06,8.92371e+06
257,8.14007e+06,9.37688e+06,9.53485e+06
257,4.8911e+06,9.50582e+06,8.96706e+06
257,4.76202e+06,9.11124e+06,9.58582e+06
257,5.03416e+06,1.01902e+07,9.69756e+06
257,7.48276e+06,8.79719e+06,8.90471e+06
257,5.87771e+06,1.33279e+07,1.20767e+07
257,5.56698e+06,8.99014e+06,1.03645e+07
257,4.81456e+06,1.40184e+07,1.2537e+07
257,6.29408e+06,9.8324e+06,1.13989e+07
257,5.34225e+06,2.03175e+07,1.36071e+07
257,4.89062e+06,9.45384e+06,9.13434e+06
257,5.32998e+06,1.05402e+07,9.5996e+06
257,5.2829e+06,1.03461e+07,9.40552e+06
257,5.35527e+06,9.69645e+06,9.13787e+06
257,5.62763e+06,9.87273e+06,1.00131e+07
257,4.87259e+06,9.26016e+06,9.37096e+06
257,5.26698e+06,9.26514e+06,9.78716e+06
257,5.05429e+06,1.00171e+07,9.36965e+06
257,5.24731e+06,9.24067e+06,9.11235e+06
257,4.72524e+06,1.04475e+07,9.20244e+06
257,4.99407e+06,8.93945e+06,9.01642e+06
257,5.67892e+06,9.70136e+06,9.9894e+06
257,4.706e+06,9.7449e+06,8.74603e+06
257,4.72108e+06,9.57671e+06,1.00028e+07
257,4.66996e+06,9.3145e+06,9.17541e+06
257,4.6434e+06,9.74479e+06,9.52329e+06
257,4.96444e+06,8.74308e+06,9.74299e+06
257,4.73674e+06,9.62761e+06,9.83786e+06
257,5.49582e+06,9.24748e+06,9.76743e+06
257,4.70072e+06,8.82468e+06,9.93602e+06
257,4.97639e+06,8.88257e+06,8.85321e+06
257,4.91544e+06,8.88665e+06,9.56351e+06
257,4.90962e+06,8.95217e+06,8.94379e+06
257,5.65386e+06,9.22312e+06,9.20566e+06
257,5.1241e+06,1.07846e+07,1.07738e+07
257,5.08074e+06,1.08344e+07,1.06792e+07
257,4.6802e+06,8.94954e+06,8.98383e+06
257,5.61461e+06,9.60596e+06,9.69382e+06
257,5.04776e+06,8.85656e+06,8.85853e+06
257,5.2376e+06,9.14198e+06,9.20265e+06
257,5.29099e+06,8.69047e+06,9.69147e+06
257,5.692e+06,9.28969e+06,9.23408e+06
257,5.12272e+06,8.75544e+06,8.61238e+06
257,5.37598e+06,9.10874e+06,9.264e+06
257,4.79158e+06,8.78999e+06,9.2414e+06
257,5.57894e+06,8.64534e+06,9.91054e+06
257,5.11269e+06,9.60715e+06,8.9092e+06
257,5.49406e+06,9.74697e+06,9.64538e+06
257,5.38128e+06,9.80098e+06,8.93676e+06
257,7.49696e+06,1.00943e+07,9.52064e+06
257,5.34557e+06,9.46156e+06,9.50289e+06
257,5.13707e+06,1.02082e+07,1.05182e+07
257,4.63344e+06,8.84263e+06,9.51056e+06
257,5.68714e+06,8.91419e+06,8.89362e+06
257,4.79385e+06,8.72121e+06,8.69474e+06
257,5.48793e+06,9.27345e+06,9.04686e+06
257,4.96364e+06,9.55138e+06,9.01947e+06
257,4.81129e+06,9.604e+06,1.05833e+07
257,5.08167e+06,8.60949e+06,8.70518e+06
257,4.86361e+06,9.12612e+06,9.09191e+06
257,4.65419e+06,8.87134e+06,9.00966e+06
257,4.71697e+06,1.09665e+07,9.93515e+06
257,4.71811e+06,9.96347e+06,8.57366e+06
257,5.02792e+06,9.05392e+06,9.32621e+06
257,5.42798e+06,9.82118e+06,8.75233e+06
257,5.045e+06,8.80973e+06,9.98102e+06
257,4.93757e+06,9.1411e+06,9.0929e+06
257,5.34918e+06,9.10451e+06,9.49595e+06
259,4.75078e+06,9.11919e+06,9.40859e+06
259,4.81579e+06,8.69905e+06,1.04456e+07
259,4.79721e+06,8.96288e+06,9.08399e+06
259,4.8276e+06,1.07435e+07,9.65842e+06
259,4.83558e+06,9.95486e+06,9.60032e+06
259,6.03852e+06,1.09236e+07,1.10491e+07
259,4.97476e+06,9.19041e+06,1.07476e+07
259,4.89394e+06,9.09029e+06,9.07386e+06
259,4.74343e+06,1.02277e+07,9.02192e+06
259,5.13726e+06,8.69836e+06,9.43595e+06
259,4.76137e+06,9.29399e+06,9.93119e+06
259,5.07333e+06,8.86764e+06,1.12363e+07
259,5.03751e+06,8.6931e+06,8.87104e+06
259,5.25083e+06,8.82379e+06,9.04665e+06
259,4.774e+06,9.03453e+06,9.1046e+06
259,4.9875e+06,9.0169e+06,9.13733e+06
259,5.28607e+06,9.19702e+06,9.09419e+06
259,5.05307e+06,8.91735e+06,9.35706e+06
259,5.02213e+06,9.22932e+06,9.68251e+06
259,5.23031e+06,8.94418e+06,8.95833e+06
259,4.80707e+06,9.5245e+06,9.11874e+06
259,4.90098e+06,9.23306e+06,8.99945e+06
259,8.88508e+06,8.93188e+06,9.82607e+06
259,6.0941e+06,9.73891e+06,1.18704e+07
259,5.2259e+06,1.02605e+07,9.34806e+06
259,5.50786e+06,1.04209e+07,9.50107e+06
259,5.11834e+06,9.52879e+06,9.33659e+06
259,5.34747e+06,1.04716e+07,1.03487e+07
259,5.62987e+06,9.60974e+06,1.08627e+07
259,5.59786e+06,9.71563e+06,1.00666e+07
259,5.29623e+06,9.64403e+06,1.10918e+07
259,5.11401e+06,9.7603e+06,1.01159e+07
259,5.2607e+06,9.94633e+06,9.43802e+06
259,5.40016e+06,9.42788e+06,9.47424e+06
259,6.07602e+06,1.07998e+07,1.04666e+07
259,5.62737e+06,9.70972e+06,1.00439e+07
259,6.59021e+06,1.07306e+07,9.61520e+06
259,7.6952e+06,9.39475e+06,2.29052e+07
259,5.26372e+06,1.17379e+07,1.15405e+07
259,5.51429e+06,1.12805e+07,1.26701e+07
259,7.73261e+06,1.11308e+07,1.18806e+07
259,5.72947e+06,1.30632e+07,1.15109e+07
259,5.76439e+06,1.01051e+07,9.61388e+06
259,5.46239e+06,9.5678e+06,1.03384e+07
259,5.86248e+06,9.65966e+06,1.00587e+07
259,5.36584e+06,9.32951e+06,1.32995e+07
259,5.34892e+06,9.71628e+06,9.07706e+06
259,5.7164e+06,9.62237e+06,1.01296e+07
259,5.09646e+06,8.98849e+06,9.1515e+06
259,4.98028e+06,8.96488e+06,9.11027e+06
259,4.87498e+06,8.68293e+06,1.08703e+07
259,4.95789e+06,1.1139e+07,8.99734e+06
259,5.33155e+06,9.84204e+06,9.6668e+06
259,5.13871e+06,9.11043e+06,9.13655e+06
259,4.9196e+06,9.09973e+06,9.19328e+06
259,4.73953e+06,9.258e+06,8.81358e+06
259,7.06444e+06,8.6573e+06,8.70952e+06
259,4.87394e+06,9.26499e+06,9.56982e+06
259,5.17469e+06,8.83561e+06,9.08203e+06
259,4.95833e+06,9.72943e+06,9.06073e+06
259,6.34396e+06,9.19570e+06,9.75827e+06
259,5.86755e+06,1.05917e+07,1.10483e+07
259,5.83636e+06,9.43593e+06,9.06374e+06
259,5.15578e+06,9.29419e+06,1.06466e+07
259,4.93571e+06,9.38734e+06,9.0643e+06
259,5.46211e+06,9.27844e+06,1.04393e+07
259,4.96882e+06,9.60253e+06,8.86757e+06
259,5.2943e+06,1.01814e+07,1.02901e+07
259,4.79036e+06,9.61471e+06,9.0823e+06
259,4.73951e+06,8.74185e+06,8.89239e+06
259,4.93348e+06,8.62605e+06,1.09931e+07
259,4.75041e+06,8.63176e+06,8.81275e+06
259,5.21173e+06,9.68343e+06,8.93441e+06
259,5.20493e+06,9.20125e+06,9.03624e+06
259,5.5968e+06,9.55109e+06,1.02616e+07
259,5.06178e+06,9.09111e+06,1.00908e+07
259,7.21185e+06,9.21274e+06,1.13627e+07
259,5.15432e+06,9.93778e+06,1.01299e+07
259,5.74008e+06,9.58419e+06,9.75999e+06
259,5.17169e+06,1.02899e+07,9.82358e+06
259,5.03419e+06,9.08681e+06,1.13269e+07
259,4.98348e+06,9.67484e+06,9.5351e+06
259,5.28738e+06,9.52864e+06,9.47414e+06
259,5.06317e+06,1.0069e+07,9.04466e+06
259,4.84871e+06,9.00806e+06,1.14534e+07
259,4.75931e+06,9.05989e+06,8.87566e+06
259,5.45731e+06,8.68915e+06,8.86236e+06
259,4.73573e+06,8.57534e+06,8.74065e+06
259,4.74677e+06,8.73385e+06,8.71338e+06
259,4.82671e+06,8.72832e+06,1.1558e+07
259,4.73025e+06,8.65653e+06,8.70664e+06
259,4.73826e+06,8.62076e+06,8.68676e+06
259,4.73137e+06,8.63238e+06,8.67318e+06
259,4.73719e+06,8.62161e+06,8.71162e+06
259,4.73265e+06,8.62757e+06,8.68779e+06
259,4.73097e+06,8.60897e+06,1.11462e+07
259,4.72943e+06,8.64866e+06,8.69988e+06
259,4.72939e+06,8.67317e+06,8.73184e+06
259,6.761e+06,8.65663e+06,8.65193e+06
259,4.83319e+06,9.1569e+06,9.73383e+06
261,5.23078e+06,9.52847e+06,1.01369e+07
261,4.85539e+06,9.24133e+06,8.8446e+06
261,6.37231e+06,9.79985e+06,9.16088e+06
261,4.82527e+06,9.14743e+06,8.8901e+06
261,5.75675e+06,9.31088e+06,9.85134e+06
261,4.82234e+06,1.0734e+07,9.15732e+06
261,5.12065e+06,8.8142e+06,1.05431e+07
261,8.07402e+06,9.76033e+06,8.82695e+06
261,5.42771e+06,1.13169e+07,1.01248e+07
261,5.40593e+06,9.66783e+06,1.10908e+07
261,5.86099e+06,1.08115e+07,9.66122e+06
261,7.3623e+06,1.08085e+07,1.15755e+07
261,6.57786e+06,1.05037e+07,9.86277e+06
261,4.93572e+06,9.93142e+06,8.8179e+06
261,4.82096e+06,8.79413e+06,1.05364e+07
261,4.8502e+06,8.81939e+06,8.85678e+06
261,4.81994e+06,8.77092e+06,8.84061e+06
261,5.41527e+06,8.77546e+06,8.87952e+06
261,4.94653e+06,8.96346e+06,1.12518e+07
261,6.22436e+06,8.78879e+06,8.83315e+06
261,4.81905e+06,9.57712e+06,8.87152e+06
261,4.83727e+06,1.1665e+07,1.03539e+07
261,5.27241e+06,9.20099e+06,1.07742e+07
261,5.07612e+06,9.71514e+06,9.55633e+06
261,5.13117e+06,9.3939e+06,9.68655e+06
261,5.67514e+06,1.04411e+07,1.06704e+07
261,5.49379e+06,1.00172e+07,9.83877e+06
261,4.90818e+06,9.58005e+06,9.82557e+06
261,4.84923e+06,9.55858e+06,9.52242e+06
261,4.86806e+06,8.81206e+06,8.85803e+06
261,4.83062e+06,8.80054e+06,8.88118e+06
261,4.80893e+06,8.97017e+06,8.86119e+06
261,4.80615e+06,8.83067e+06,9.78186e+06
261,4.81588e+06,8.75037e+06,8.97801e+06
261,4.82523e+06,8.77651e+06,8.87335e+06
261,4.83207e+06,8.88207e+06,8.8364e+06
261,4.80991e+06,8.78636e+06,8.83054e+06
261,4.80629e+06,8.72626e+06,8.81437e+06
261,5.82212e+06,8.89753e+06,8.90833e+06
261,4.81796e+06,8.72472e+06,8.92431e+06
261,4.81615e+06,8.84773e+06,8.83149e+06
261,5.0636e+06,8.76222e+06,1.27637e+07
261,7.06585e+06,8.71389e+06,9.64714e+06
261,4.82657e+06,8.88001e+06,8.8633e+06
261,4.81952e+06,8.86236e+06,8.85081e+06
261,5.64988e+06,8.76915e+06,8.88153e+06
261,7.06396e+06,9.25981e+06,8.89719e+06
261,4.80532e+06,9.08896e+06,8.827e+06
261,5.02804e+06,1.30142e+07,9.17201e+06
261,8.89868e+06,1.24466e+07,2.0649e+07
261,1.49355e+07,3.21693e+07,1.71939e+07
261,6.27839e+06,1.73005e+07,1.93749e+07
261,5.883e+06,1.1971e+07,1.26266e+07
261,5.08387e+06,1.07251e+07,9.53878e+06
261,4.85757e+06,9.52636e+06,9.22043e+06
261,4.93926e+06,8.83451e+06,8.93949e+06
261,5.00233e+06,8.99233e+06,9.07132e+06
261,4.89259e+06,8.88694e+06,8.87451e+06
261,4.87275e+06,8.82298e+06,8.87856e+06
261,4.85761e+06,9.56373e+06,8.99296e+06
261,4.86388e+06,9.18252e+06,8.98667e+06
261,4.96588e+06,8.96048e+06,1.01447e+07
261,4.93229e+06,9.73894e+06,9.04019e+06
261,4.92295e+06,9.14603e+06,1.15579e+07
261,5.04901e+06,2.16258e+07,8.88399e+06
261,4.89511e+06,1.1677e+07,9.29364e+06
261,5.30099e+06,7.52071e+07,2.78195e+07
261,4.91701e+06,9.37074e+06,9.36354e+06
261,5.40338e+06,9.40882e+06,9.79763e+06
261,4.90777e+06,9.25652e+06,9.8479e+06
261,4.86081e+06,9.57987e+06,9.81897e+06
261,4.93992e+06,8.79668e+06,8.96921e+06
261,4.92088e+06,8.78416e+06,8.893e+06
261,5.53253e+06,8.75745e+06,8.93142e+06
261,4.84058e+06,8.98108e+06,8.90977e+06
261,4.85266e+06,8.85384e+06,8.9396e+06
261,7.10057e+06,8.80565e+06,8.87461e+06
261,4.83146e+06,9.07417e+06,8.87637e+06
261,4.8453e+06,8.92422e+06,8.96694e+06
261,4.95688e+06,8.93293e+06,1.06962e+07
261,4.90816e+06,1.15943e+07,9.29232e+06
261,5.11099e+06,8.73803e+06,8.82889e+06
261,4.94567e+06,8.92524e+06,8.91994e+06
261,4.80431e+06,8.78107e+06,8.92261e+06
261,4.8665e+06,8.85775e+06,1.17399e+07
261,4.86916e+06,1.14918e+07,1.142e+07
261,4.83856e+06,8.87038e+06,8.88524e+06
261,4.82004e+06,8.85538e+06,1.18048e+07
261,4.89681e+06,8.74265e+06,8.81822e+06
261,5.05786e+06,1.16069e+07,1.01024e+07
261,4.81465e+06,8.76137e+06,8.86161e+06
261,4.81966e+06,8.88527e+06,1.07585e+07
261,4.82633e+06,8.77765e+06,8.88861e+06
261,4.93976e+06,8.73176e+06,9.00909e+06
261,4.81877e+06,9.74797e+06,9.73478e+06
261,5.03142e+06,8.84684e+06,1.0135e+07
261,5.01966e+06,8.85002e+06,8.84997e+06
261,4.83927e+06,9.33561e+06,8.81151e+06
261,4.82953e+06,8.92307e+06,9.21707e+06
261,4.81568e+06,8.80858e+06,8.86767e+06
263,4.99829e+06,9.08961e+06,8.96779e+06
263,1.51313e+07,1.98101e+07,1.43029e+07
263,5.95106e+06,1.5265e+07,1.05398e+07
263,5.32704e+06,1.02507e+07,1.02094e+07
263,7.18604e+06,9.33129e+06,9.58563e+06
263,5.10417e+06,1.27571e+07,1.59711e+07
263,4.91542e+06,1.22922e+07,8.98534e+06
263,5.28665e+06,8.95872e+06,1.12125e+07
263,4.93321e+06,9.0511e+06,8.96363e+06
263,5.05619e+06,9.88995e+06,8.97669e+06
263,5.02181e+06,8.90067e+06,1.05858e+07
263,4.921e+06,1.10526e+07,9.57125e+06
263,4.94833e+06,9.70214e+06,1.0774e+07
263,5.46841e+06,9.47395e+06,1.28494e+07
263,4.9454e+06,8.92667e+06,9.08002e+06
263,4.92383e+06,8.99735e+06,1.10546e+07
263,5.1488e+06,9.01009e+06,9.07055e+06
263,5.42434e+06,8.96164e+06,8.97403e+06
263,4.93023e+06,1.05804e+07,9.65981e+06
263,6.13312e+06,8.871e+06,9.27433e+06
263,5.06566e+06,1.02415e+07,1.05176e+07
263,5.19629e+06,9.80467e+06,9.88925e+06
263,6.08328e+06,1.12027e+07,1.06739e+07
263,5.67516e+06,1.01881e+07,9.73208e+06
263,5.18231e+06,9.81888e+06,1.07607e+07
263,5.33803e+06,1.0385e+07,1.10152e+07
263,7.08388e+06,1.11882e+07,9.35148e+06
263,4.91277e+06,9.48188e+06,9.31641e+06
263,2.11936e+07,9.01542e+06,9.06261e+06
263,6.06346e+06,1.35901e+07,9.69459e+06
263,5.49045e+06,9.18824e+06,9.98902e+06
263,4.91691e+06,8.98732e+06,1.00025e+07
263,5.20162e+06,1.02098e+07,9.28868e+06
263,5.11413e+06,1.20304e+07,1.04735e+07
263,4.98406e+06,9.43892e+06,9.16406e+06
263,4.91574e+06,9.18643e+06,9.00958e+06
263,4.91283e+06,8.92118e+06,8.95484e+06
263,4.90765e+06,8.94564e+06,8.97242e+06
263,4.92362e+06,8.93166e+06,8.97486e+06
263,4.91682e+06,8.9723e+06,9.07244e+06
263,4.90781e+06,8.94019e+06,9.13328e+06
263,4.90651e+06,8.90552e+06,8.94461e+06
263,4.99493e+06,9.04364e+06,1.01298e+07
263,4.90947e+06,8.9237e+06,8.98987e+06
263,4.92736e+06,8.96867e+06,8.96967e+06
263,4.92445e+06,8.97039e+06,8.95081e+06
263,4.90584e+06,8.86379e+06,8.99284e+06
263,5.44087e+06,8.98736e+06,1.16355e+07
263,4.91207e+06,8.94908e+06,8.98701e+06
263,4.91674e+06,8.99249e+06,8.95286e+06
263,4.95644e+06,9.07634e+06,8.99190e+06
263,5.30389e+06,9.00822e+06,1.0611e+07
263,7.89072e+06,9.34466e+06,1.05478e+07
263,6.19103e+06,1.66019e+07,1.55822e+07
263,5.11134e+06,1.39592e+07,1.01893e+07
263,4.92734e+06,9.14277e+06,9.1937e+06
263,4.90742e+06,9.01072e+06,9.11524e+06
263,5.34221e+06,8.98635e+06,9.55835e+06
263,5.25046e+06,9.62413e+06,9.79718e+06
263,7.66425e+06,9.6009e+06,1.05441e+07
263,5.71954e+06,1.10671e+07,1.20453e+07
263,6.05579e+06,1.09395e+07,1.11273e+07
263,6.6057e+06,1.13417e+07,1.18599e+07
263,5.23469e+06,1.06179e+07,9.66725e+06
263,5.19167e+06,9.52772e+06,1.02059e+07
263,5.84284e+06,1.01572e+07,9.64201e+06
263,6.10977e+06,1.04861e+07,9.86991e+06
263,5.09843e+06,1.01442e+07,9.43788e+06
263,4.94314e+06,9.00804e+06,9.10685e+06
263,5.34325e+06,1.01035e+07,9.62522e+06
263,5.60734e+06,8.99886e+06,9.21335e+06
263,4.9049e+06,9.05378e+06,8.98846e+06
263,5.5035e+06,9.19278e+06,9.02474e+06
263,5.79996e+06,9.21903e+06,9.2194e+06
263,5.0209e+06,9.55295e+06,9.68871e+06
263,5.6371e+06,1.06685e+07,1.08201e+07
263,7.03156e+06,9.8485e+06,9.66006e+06
263,5.15508e+06,9.74133e+06,9.79208e+06
263,5.15536e+06,9.15702e+06,9.40384e+06
263,5.14641e+06,9.16072e+06,9.35582e+06
263,5.56157e+06,9.15113e+06,9.21886e+06
263,5.30161e+06,9.70373e+06,9.48376e+06
263,5.30495e+06,9.50614e+06,9.36147e+06
263,4.91508e+06,1.00449e+07,9.31942e+06
263,5.05017e+06,9.66449e+06,9.32456e+06
263,5.0554e+06,9.2898e+06,9.38479e+06
263,5.69934e+06,9.29197e+06,9.29788e+06
263,7.15382e+06,9.82116e+06,1.00891e+07
263,5.82502e+06,1.1803e+07,9.18472e+06
263,5.03885e+06,9.21131e+06,9.39018e+06
263,5.13604e+06,9.20242e+06,9.32925e+06
263,5.37976e+06,1.02336e+07,9.41768e+06
263,6.01735e+06,9.33258e+06,9.22886e+06
263,8.46144e+06,1.03909e+07,1.08251e+07
263,6.35006e+06,1.35361e+07,1.01947e+07
263,5.39686e+06,1.02738e+07,9.88316e+06
263,5.65529e+06,1.00987e+07,9.68371e+06
263,5.22191e+06,9.6307e+06,9.48367e+06
263,6.02523e+06,9.80501e+06,1.012e+07
263,5.13769e+06,1.018e+07,1.02788e+07
265,5.95732e+06,1.01022e+07,9.89352e+06
265,5.75793e+06,1.01023e+07,1.0331e+07
265,5.46522e+06,9.89899e+06,9.88538e+06
265,5.52193e+06,1.07925e+07,9.68218e+06
265,9.06957e+06,9.88976e+06,9.76219e+06
265,5.09723e+06,1.11732e+07,1.05959e+07
265,5.46574e+06,9.83634e+06,9.88388e+06
265,1.72673e+07,9.91699e+06,1.40285e+07
265,7.33832e+06,4.1276e+07,4.9003e+07
265,7.01052e+06,1.69722e+07,1.91679e+07
265,5.50798e+06,1.18945e+07,1.06611e+07
265,5.71513e+06,1.08686e+07,1.00214e+07
265,1.12742e+07,1.25597e+07,3.30949e+07
265,6.14831e+06,1.28775e+07,1.057e+07
265,5.53645e+06,1.50426e+07,9.93043e+06
265,5.34376e+06,1.03982e+07,1.11166e+07
265,5.51906e+06,1.1385e+07,1.07839e+07
265,5.67404e+06,1.01186e+07,1.06436e+07
265,6.35846e+06,1.06661e+07,1.03318e+07
265,6.04458e+06,1.10769e+07,1.22917e+07
265,8.03372e+06,1.17402e+07,1.20439e+07
265,5.95693e+06,1.15669e+07,1.08733e+07
265,5.97545e+06,1.14529e+07,9.83348e+06
265,6.28923e+06,1.02797e+07,1.02416e+07
265,5.47569e+06,1.24441e+07,1.09318e+07
265,5.60905e+06,1.24872e+07,9.87012e+06
265,1.07556e+07,1.00749e+07,2.05452e+07
265,7.65611e+06,2.09687e+07,1.56118e+07
265,7.42918e+06,1.29266e+07,1.2678e+07
265,6.02449e+06,1.20804e+07,1.1791e+07
265,7.94848e+06,1.20731e+07,1.48909e+07
265,5.34019e+06,1.03894e+07,1.14264e+07
265,5.34192e+06,1.00433e+07,9.74182e+06
265,6.41978e+06,1.01171e+07,1.02275e+07
265,6.4303e+06,1.12108e+07,1.06208e+07
265,5.6141e+06,1.17423e+07,9.99237e+06
265,1.14208e+07,1.09283e+07,1.06372e+07
265,9.92885e+06,9.9371e+06,1.062e+07
265,6.18038e+06,4.17592e+07,1.18541e+07
265,7.76126e+06,1.12041e+07,1.91619e+07
265,7.42866e+06,1.44979e+07,1.10516e+07
265,8.36801e+06,1.14089e+07,1.08019e+07
265,6.3489e+06,1.21187e+07,1.19084e+07
265,5.91001e+06,1.57032e+07,1.1227e+07
265,1.38628e+07,1.69151e+07,1.91627e+07
265,6.64209e+06,1.2665e+07,1.18312e+07
265,7.60895e+06,1.64606e+07,1.08328e+07
265,5.88351e+06,1.31559e+07,9.92957e+06
265,5.90606e+06,1.83862e+07,9.6548e+06
265,5.92574e+06,1.01905e+07,1.02351e+07
265,1.77162e+07,9.92228e+06,9.61955e+06
265,7.43478e+06,2.71469e+07,9.87998e+06
265,7.01254e+06,1.00254e+07,1.03772e+07
265,9.18234e+06,9.44769e+06,1.10991e+07
265,5.88854e+06,1.25016e+07,1.23937e+07
265,6.00799e+06,9.56963e+06,9.61606e+06
265,5.39622e+06,9.59525e+06,1.05787e+07
265,6.2005e+06,1.01584e+07,1.1481e+07
265,6.29541e+06,1.22767e+07,1.26032e+07
265,5.82267e+06,1.05897e+07,1.32839e+07
265,9.06704e+06,1.60247e+07,1.24157e+07
265,8.91434e+06,1.09519e+07,1.29907e+07
265,6.9064e+06,1.08856e+07,1.11896e+07
265,7.09375e+06,1.79042e+07,1.12251e+07
265,8.03983e+06,1.04475e+07,1.30572e+07
265,5.56176e+06,1.35155e+07,1.28502e+07
265,7.9654e+06,1.15821e+07,1.72403e+07
265,7.35646e+06,1.24524e+07,1.55539e+07
265,5.41215e+06,1.06569e+07,1.36597e+07
265,5.22418e+06,1.55845e+07,1.08241e+07
265,5.23192e+06,1.02018e+07,1.01378e+07
265,8.73758e+06,9.6501e+06,1.028e+07
265,6.76485e+06,1.05454e+07,1.0129e+07
265,5.06832e+06,1.07445e+07,9.35028e+06
265,8.29398e+06,9.46635e+06,1.0201e+07
265,5.06425e+06,9.29441e+06,9.17703e+06
265,5.54648e+06,9.89538e+06,9.40025e+06
265,5.39249e+06,1.03321e+07,9.44968e+06
265,5.19039e+06,1.06266e+07,9.82099e+06
265,5.42067e+06,9.37892e+06,9.31176e+06
265,5.11107e+06,1.0119e+07,1.01417e+07
265,5.19721e+06,9.15837e+06,9.18572e+06
265,5.09562e+06,9.37309e+06,9.16179e+06
265,6.48863e+06,9.54648e+06,1.18442e+07
265,5.13641e+06,9.63744e+06,9.38497e+06
265,5.15612e+06,9.62701e+06,9.71065e+06
265,5.07922e+06,1.04697e+07,1.01096e+07
265,5.58557e+06,9.17683e+06,9.19559e+06
265,5.00637e+06,9.07613e+06,9.21516e+06
265,5.24747e+06,1.06571e+07,9.95448e+06
265,5.08822e+06,9.14178e+06,9.38778e+06
265,5.11816e+06,9.41310e+06,1.0021e+07
265,6.48844e+06,9.46345e+06,1.05561e+07
265,5.40473e+06,1.06386e+07,9.8584e+06
265,5.19039e+06,9.16635e+06,1.01777e+07
265,6.63086e+06,1.0395e+07,9.81059e+06
265,5.74703e+06,9.63386e+06,9.741e+06
265,6.93831e+06,9.43097e+06,9.25029e+06
265,5.04519e+06,9.65565e+06,9.34283e+06
265,5.03497e+06,9.38882e+06,9.34477e+06
267,5.33665e+06,9.57623e+06,1.01765e+07
267,5.23890e+06,9.34095e+06,9.24292e+06
267,5.1563e+06,9.79415e+06,9.35546e+06
267,5.09907e+06,9.27751e+06,9.44363e+06
267,6.00244e+06,1.06832e+07,9.58342e+06
267,5.59454e+06,1.27828e+07,9.62756e+06
267,5.18613e+06,9.36781e+06,9.4939e+06
267,6.36498e+06,9.6004e+06,1.0428e+07
267,5.19753e+06,9.42718e+06,9.74411e+06
267,5.36402e+06,1.11529e+07,1.01377e+07
267,5.29035e+06,9.23276e+06,9.49648e+06
