clients,factories,routes,nanoseconds
58,57,6555,1.59662e+06
58,57,6555,1.60252e+06
58,57,6555,1.69629e+06
58,57,6555,2.01415e+06
58,57,6555,1.63109e+06
58,57,6555,1.59203e+06
58,57,6555,1.59325e+06
58,57,6555,1.58604e+06
58,57,6555,1.59431e+06
58,57,6555,1.59832e+06
58,57,6555,1.59412e+06
58,57,6555,2.51901e+06
58,57,6555,2.44102e+06
58,57,6555,1.84188e+06
58,57,6555,1.74262e+06
58,57,6555,1.75529e+06
58,57,6555,1.62125e+06
58,57,6555,1.63559e+06
58,57,6555,1.73895e+06
58,57,6555,1.61204e+06
58,57,6555,1.59236e+06
58,57,6555,1.57832e+06
58,57,6555,1.59131e+06
58,57,6555,1.58851e+06
58,57,6555,1.84737e+06
58,57,6555,1.71026e+06
58,57,6555,1.81812e+06
58,57,6555,1.68097e+06
58,57,6555,1.64312e+06
58,57,6555,1.58296e+06
58,57,6555,1.60375e+06
58,57,6555,1.58126e+06
58,57,6555,1.61346e+06
58,57,6555,1.59703e+06
58,57,6555,1.93606e+06
58,57,6555,1.78703e+06
58,57,6555,1.70007e+06
58,57,6555,1.6044e+06
58,57,6555,1.64249e+06
58,57,6555,1.59858e+06
58,57,6555,1.59627e+06
58,57,6555,1.77976e+06
58,57,6555,2.1424e+06
58,57,6555,1.78929e+06
58,57,6555,1.71256e+06
58,57,6555,1.65256e+06
58,57,6555,3.16353e+06
58,57,6555,1.90976e+06
58,57,6555,1.83511e+06
58,57,6555,1.85468e+06
58,57,6555,1.70275e+06
58,57,6555,1.70887e+06
58,57,6555,1.59298e+06
58,57,6555,1.59099e+06
58,57,6555,1.59344e+06
58,57,6555,1.5971e+06
58,57,6555,2.4241e+06
58,57,6555,1.77818e+06
58,57,6555,1.64449e+06
58,57,6555,1.57747e+06
58,57,6555,1.60688e+06
58,57,6555,1.59024e+06
58,57,6555,1.60043e+06
58,57,6555,1.61536e+06
58,57,6555,1.91412e+06
58,57,6555,1.77838e+06
58,57,6555,1.63347e+06
58,57,6555,1.6014e+06
58,57,6555,1.61987e+06
58,57,6555,1.59287e+06
58,57,6555,1.60833e+06
58,57,6555,1.90837e+06
58,57,6555,3.37204e+06
58,57,6555,2.36198e+06
58,57,6555,2.61693e+06
58,57,6555,1.72028e+06
59,58,6786,1.91109e+06
59,58,6786,1.77969e+06
59,58,6786,2.21884e+06
59,58,6786,1.67964e+06
59,58,6786,1.86185e+06
59,58,6786,1.89136e+06
59,58,6786,1.89808e+06
59,58,6786,2.21481e+06
59,58,6786,2.11674e+06
59,58,6786,1.69796e+06
59,58,6786,1.66197e+06
59,58,6786,2.68296e+06
59,58,6786,1.89028e+06
59,58,6786,1.89053e+06
59,58,6786,1.87818e+06
59,58,6786,2.01808e+06
59,58,6786,1.71885e+06
59,58,6786,1.6491e+06
59,58,6786,1.72679e+06
59,58,6786,1.74871e+06
59,58,6786,1.65664e+06
59,58,6786,1.65878e+06
59,58,6786,1.64735e+06
59,58,6786,2.22696e+06
59,58,6786,1.98816e+06
59,58,6786,1.85044e+06
59,58,6786,1.77324e+06
59,58,6786,1.68572e+06
59,58,6786,1.65874e+06
59,58,6786,1.76329e+06
59,58,6786,1.91728e+06
59,58,6786,1.71557e+06
59,58,6786,1.6499e+06
59,58,6786,1.66042e+06
59,58,6786,1.66186e+06
59,58,6786,1.64378e+06
59,58,6786,1.64288e+06
59,58,6786,1.66861e+06
59,58,6786,1.83258e+06
59,58,6786,1.78949e+06
59,58,6786,1.73085e+06
59,58,6786,1.65735e+06
59,58,6786,1.65143e+06
59,58,6786,1.69992e+06
59,58,6786,1.66007e+06
59,58,6786,1.65945e+06
59,58,6786,1.9835e+06
59,58,6786,1.76274e+06
59,58,6786,1.79642e+06
59,58,6786,1.89782e+06
59,58,6786,1.90276e+06
59,58,6786,1.84171e+06
59,58,6786,1.76422e+06
59,58,6786,1.83367e+06
59,58,6786,1.89722e+06
59,58,6786,1.67107e+06
59,58,6786,1.71356e+06
59,58,6786,1.67e+06
59,58,6786,1.66014e+06
59,58,6786,1.65422e+06
59,58,6786,1.63776e+06
59,58,6786,2.34698e+06
59,58,6786,1.70833e+06
59,58,6786,1.65142e+06
59,58,6786,1.73072e+06
59,58,6786,1.70139e+06
59,58,6786,1.66052e+06
59,58,6786,1.65482e+06
59,58,6786,1.64993e+06
59,58,6786,1.88384e+06
59,58,6786,1.64577e+06
59,58,6786,1.64276e+06
59,58,6786,1.68133e+06
59,58,6786,1.68064e+06
59,58,6786,1.6543e+06
59,58,6786,1.66201e+06
59,58,6786,1.64853e+06
59,58,6786,2.17477e+06
59,58,6786,1.65735e+06
59,58,6786,1.6473e+06
59,58,6786,1.67571e+06
59,58,6786,1.67167e+06
59,58,6786,1.71376e+06
59,58,6786,1.79269e+06
59,58,6786,2.29054e+06
59,58,6786,2.30653e+06
59,58,6786,1.97396e+06
59,58,6786,1.6668e+06
59,58,6786,1.92744e+06
59,58,6786,1.66393e+06
59,58,6786,1.66504e+06
59,58,6786,2.11985e+06
59,58,6786,2.70647e+06
59,58,6786,2.99898e+06
59,58,6786,2.98552e+06
59,58,6786,2.74478e+06
59,58,6786,2.2262e+06
59,58,6786,3.68105e+06
59,58,6786,2.9558e+06
59,58,6786,1.9088e+06
60,59,7021,1.95057e+06
60,59,7021,1.89874e+06
60,59,7021,1.72361e+06
60,59,7021,1.93126e+06
60,59,7021,1.97068e+06
60,59,7021,1.96112e+06
60,59,7021,1.99106e+06
60,59,7021,2.11005e+06
60,59,7021,1.85134e+06
60,59,7021,1.84286e+06
60,59,7021,2.25917e+06
60,59,7021,1.91245e+06
60,59,7021,1.92302e+06
60,59,7021,1.72347e+06
60,59,7021,2.03192e+06
60,59,7021,1.85482e+06
60,59,7021,1.88985e+06
60,59,7021,1.94693e+06
60,59,7021,1.7252e+06
60,59,7021,1.7202e+06
60,59,7021,1.7523e+06
60,59,7021,1.70583e+06
60,59,7021,2.54596e+06
60,59,7021,1.72946e+06
60,59,7021,1.7193e+06
60,59,7021,1.72227e+06
60,59,7021,1.71152e+06
60,59,7021,1.74296e+06
60,59,7021,2.08841e+06
60,59,7021,2.0076e+06
60,59,7021,1.72256e+06
60,59,7021,1.72304e+06
60,59,7021,1.71065e+06
60,59,7021,1.7051e+06
60,59,7021,1.79258e+06
60,59,7021,1.95620e+06
60,59,7021,1.99915e+06
60,59,7021,1.78983e+06
60,59,7021,1.72407e+06
60,59,7021,1.7179e+06
60,59,7021,1.71796e+06
60,59,7021,1.70485e+06
60,59,7021,1.81226e+06
60,59,7021,1.76217e+06
60,59,7021,1.72869e+06
60,59,7021,1.86471e+06
60,59,7021,1.71372e+06
60,59,7021,1.72312e+06
60,59,7021,2.0612e+06
60,59,7021,1.77718e+06
60,59,7021,1.71472e+06
60,59,7021,2.04861e+06
60,59,7021,1.75463e+06
60,59,7021,1.84074e+06
60,59,7021,1.81823e+06
60,59,7021,1.71557e+06
60,59,7021,1.72054e+06
60,59,7021,1.73361e+06
60,59,7021,1.95246e+06
60,59,7021,2.29704e+06
60,59,7021,1.80891e+06
60,59,7021,1.70904e+06
60,59,7021,1.712e+06
60,59,7021,1.7112e+06
60,59,7021,1.71044e+06
60,59,7021,1.80803e+06
60,59,7021,2.04662e+06
60,59,7021,2.11116e+06
60,59,7021,1.77418e+06
60,59,7021,1.75433e+06
60,59,7021,1.70782e+06
60,59,7021,1.7878e+06
60,59,7021,1.89361e+06
60,59,7021,2.22051e+06
60,59,7021,1.75141e+06
60,59,7021,1.72052e+06
60,59,7021,1.70845e+06
60,59,7021,2.01062e+06
60,59,7021,2.05057e+06
60,59,7021,1.71897e+06
60,59,7021,1.88079e+06
60,59,7021,1.9934e+06
60,59,7021,1.72465e+06
60,59,7021,1.89606e+06
60,59,7021,1.73573e+06
60,59,7021,1.72240e+06
60,59,7021,2.14966e+06
60,59,7021,3.02416e+06
60,59,7021,3.72811e+06
60,59,7021,2.21374e+06
60,59,7021,2.35286e+06
60,59,7021,1.96604e+06
60,59,7021,1.91895e+06
60,59,7021,1.87487e+06
60,59,7021,1.80049e+06
60,59,7021,1.7215e+06
60,59,7021,2.67497e+06
60,59,7021,1.79277e+06
60,59,7021,1.71757e+06
60,59,7021,1.72196e+06
61,60,7260,1.89014e+06
61,60,7260,1.79946e+06
61,60,7260,2.01583e+06
61,60,7260,2.20056e+06
61,60,7260,1.79526e+06
61,60,7260,1.81028e+06
61,60,7260,1.78356e+06
61,60,7260,1.78633e+06
61,60,7260,1.76978e+06
61,60,7260,1.78044e+06
61,60,7260,2.13299e+06
61,60,7260,1.80059e+06
61,60,7260,2.1252e+06
61,60,7260,1.93207e+06
61,60,7260,1.90466e+06
61,60,7260,1.77365e+06
61,60,7260,1.78230e+06
61,60,7260,4.34464e+06
61,60,7260,1.99983e+06
61,60,7260,1.77373e+06
61,60,7260,1.78497e+06
61,60,7260,1.92902e+06
61,60,7260,1.77186e+06
61,60,7260,1.9284e+06
61,60,7260,1.80308e+06
61,60,7260,1.92369e+06
61,60,7260,1.9291e+06
61,60,7260,1.90972e+06
61,60,7260,1.85923e+06
61,60,7260,1.78446e+06
61,60,7260,2.47412e+06
61,60,7260,1.79593e+06
61,60,7260,1.91143e+06
61,60,7260,1.77625e+06
61,60,7260,1.78298e+06
61,60,7260,1.77578e+06
61,60,7260,1.77052e+06
61,60,7260,3.15493e+06
61,60,7260,1.91234e+06
61,60,7260,1.79123e+06
61,60,7260,2.00626e+06
61,60,7260,1.83086e+06
61,60,7260,1.78409e+06
61,60,7260,1.77868e+06
61,60,7260,2.49764e+06
61,60,7260,1.79236e+06
61,60,7260,1.78771e+06
61,60,7260,2.71629e+06
61,60,7260,2.05066e+06
61,60,7260,2.07542e+06
61,60,7260,2.44738e+06
61,60,7260,2.0614e+06
61,60,7260,1.87668e+06
61,60,7260,1.79041e+06
61,60,7260,1.77621e+06
61,60,7260,3.61169e+06
61,60,7260,2.25294e+06
61,60,7260,2.28753e+06
61,60,7260,2.17557e+06
61,60,7260,1.90668e+06
61,60,7260,1.77847e+06
61,60,7260,1.85134e+06
61,60,7260,1.82378e+06
61,60,7260,2.20004e+06
61,60,7260,1.84649e+06
61,60,7260,1.78247e+06
61,60,7260,1.78044e+06
61,60,7260,1.76700e+06
61,60,7260,1.90716e+06
61,60,7260,1.80568e+06
61,60,7260,1.91238e+06
61,60,7260,1.79275e+06
61,60,7260,1.81050e+06
61,60,7260,1.77176e+06
61,60,7260,1.78435e+06
61,60,7260,1.79528e+06
61,60,7260,1.7924e+06
61,60,7260,1.84742e+06
61,60,7260,2.42977e+06
61,60,7260,1.77864e+06
61,60,7260,1.78658e+06
61,60,7260,1.7816e+06
61,60,7260,1.78378e+06
61,60,7260,1.78036e+06
61,60,7260,2.11964e+06
61,60,7260,1.10599e+07
61,60,7260,1.9755e+06
61,60,7260,2.21393e+06
61,60,7260,3.14278e+06
61,60,7260,2.07648e+06
61,60,7260,1.78468e+06
61,60,7260,1.88193e+06
61,60,7260,1.78375e+06
61,60,7260,1.92497e+06
61,60,7260,1.83679e+06
61,60,7260,2.4765e+06
61,60,7260,2.07032e+06
61,60,7260,1.88698e+06
61,60,7260,1.78562e+06
61,60,7260,1.81861e+06
62,61,7503,1.92941e+06
62,61,7503,1.84487e+06
62,61,7503,2.32602e+06
62,61,7503,1.83942e+06
62,61,7503,1.84586e+06
62,61,7503,1.8472e+06
62,61,7503,1.96948e+06
62,61,7503,1.84739e+06
62,61,7503,2.51246e+06
62,61,7503,2.10282e+06
62,61,7503,1.84798e+06
62,61,7503,1.83286e+06
62,61,7503,1.84150e+06
62,61,7503,1.84672e+06
62,61,7503,1.86134e+06
62,61,7503,1.84866e+06
62,61,7503,2.30813e+06
62,61,7503,1.94343e+06
62,61,7503,1.84656e+06
62,61,7503,1.83961e+06
62,61,7503,1.84606e+06
62,61,7503,1.85484e+06
62,61,7503,1.96529e+06
62,61,7503,2.24312e+06
62,61,7503,1.85074e+06
62,61,7503,1.96432e+06
62,61,7503,1.85576e+06
62,61,7503,1.85122e+06
62,61,7503,1.85572e+06
62,61,7503,2.31128e+06
62,61,7503,1.94907e+06
62,61,7503,1.84008e+06
62,61,7503,1.85424e+06
62,61,7503,1.88739e+06
62,61,7503,1.8496e+06
62,61,7503,1.99695e+06
62,61,7503,2.10547e+06
62,61,7503,2.22278e+06
62,61,7503,1.85377e+06
62,61,7503,1.83348e+06
62,61,7503,1.84893e+06
62,61,7503,1.85027e+06
62,61,7503,1.83664e+06
62,61,7503,1.94861e+06
62,61,7503,1.84733e+06
62,61,7503,2.02946e+06
62,61,7503,1.84652e+06
62,61,7503,1.87631e+06
62,61,7503,1.85756e+06
62,61,7503,1.8523e+06
62,61,7503,2.16108e+06
62,61,7503,1.86205e+06
62,61,7503,1.87371e+06
62,61,7503,1.85813e+06
62,61,7503,1.84268e+06
62,61,7503,1.86588e+06
62,61,7503,1.84705e+06
62,61,7503,1.83981e+06
62,61,7503,2.25137e+06
62,61,7503,2.01289e+06
62,61,7503,1.93854e+06
62,61,7503,1.8417e+06
62,61,7503,1.84722e+06
62,61,7503,1.8449e+06
62,61,7503,2.70614e+06
62,61,7503,1.85168e+06
62,61,7503,1.84958e+06
62,61,7503,2.66065e+06
62,61,7503,2.11109e+06
62,61,7503,2.18171e+06
62,61,7503,2.04099e+06
62,61,7503,2.28337e+06
62,61,7503,1.8493e+06
62,61,7503,2.22376e+06
62,61,7503,1.98301e+06
62,61,7503,1.92292e+06
62,61,7503,1.85161e+06
62,61,7503,1.96823e+06
62,61,7503,1.89484e+06
62,61,7503,1.84039e+06
62,61,7503,2.31242e+06
62,61,7503,3.16608e+06
62,61,7503,2.20777e+06
62,61,7503,3.51207e+06
62,61,7503,3.0601e+06
62,61,7503,4.15314e+06
62,61,7503,2.09473e+06
62,61,7503,1.95494e+06
62,61,7503,3.19408e+06
62,61,7503,2.13976e+06
62,61,7503,2.09187e+06
62,61,7503,2.02712e+06
62,61,7503,1.90921e+06
62,61,7503,2.29266e+06
62,61,7503,2.17569e+06
62,61,7503,2.07713e+06
62,61,7503,1.98743e+06
62,61,7503,2.06607e+06
62,61,7503,1.84237e+06
62,61,7503,1.85964e+06
63,62,7750,2.57905e+06
63,62,7750,1.93048e+06
63,62,7750,1.92605e+06
63,62,7750,1.9177e+06
63,62,7750,1.91105e+06
63,62,7750,1.96578e+06
63,62,7750,3.40118e+06
63,62,7750,2.19487e+06
63,62,7750,1.90144e+06
63,62,7750,1.91784e+06
63,62,7750,2.01154e+06
63,62,7750,1.91892e+06
63,62,7750,1.90076e+06
63,62,7750,2.96168e+06
63,62,7750,1.96886e+06
63,62,7750,2.10831e+06
63,62,7750,1.91444e+06
63,62,7750,1.9371e+06
63,62,7750,1.91336e+06
63,62,7750,2.01901e+06
63,62,7750,1.95846e+06
63,62,7750,1.90624e+06
63,62,7750,1.90188e+06
63,62,7750,1.90259e+06
63,62,7750,2.49754e+06
63,62,7750,3.3022e+06
63,62,7750,2.21532e+06
63,62,7750,2.20184e+06
63,62,7750,2.0416e+06
63,62,7750,1.99288e+06
63,62,7750,1.91333e+06
63,62,7750,1.92723e+06
63,62,7750,2.56717e+06
63,62,7750,1.97361e+06
63,62,7750,1.92765e+06
63,62,7750,1.92564e+06
63,62,7750,1.91446e+06
63,62,7750,1.90056e+06
63,62,7750,1.91296e+06
63,62,7750,2.25684e+06
63,62,7750,2.05691e+06
63,62,7750,2.0441e+06
63,62,7750,2.25762e+06
63,62,7750,2.03865e+06
63,62,7750,1.99947e+06
63,62,7750,2.51611e+06
63,62,7750,1.91076e+06
63,62,7750,1.926e+06
63,62,7750,1.91472e+06
63,62,7750,1.89447e+06
63,62,7750,1.90331e+06
63,62,7750,2.01036e+06
63,62,7750,2.06054e+06
63,62,7750,1.91081e+06
63,62,7750,1.90438e+06
63,62,7750,1.91946e+06
63,62,7750,1.91662e+06
63,62,7750,1.89637e+06
63,62,7750,1.91068e+06
63,62,7750,2.36256e+06
63,62,7750,1.92024e+06
63,62,7750,1.91812e+06
63,62,7750,1.91149e+06
63,62,7750,1.91057e+06
63,62,7750,1.97198e+06
63,62,7750,1.90544e+06
63,62,7750,2.27287e+06
63,62,7750,1.96514e+06
63,62,7750,1.9098e+06
63,62,7750,1.905e+06
63,62,7750,2.03416e+06
63,62,7750,1.90571e+06
63,62,7750,2.38695e+06
63,62,7750,3.14717e+06
63,62,7750,2.02525e+06
63,62,7750,1.94846e+06
63,62,7750,1.91953e+06
63,62,7750,1.96232e+06
63,62,7750,4.01744e+06
63,62,7750,2.75869e+06
63,62,7750,2.62533e+06
63,62,7750,2.07025e+06
63,62,7750,1.98499e+06
63,62,7750,6.04951e+06
63,62,7750,2.05758e+06
63,62,7750,1.92766e+06
63,62,7750,1.92169e+06
63,62,7750,1.91034e+06
63,62,7750,2.52978e+06
63,62,7750,1.99367e+06
63,62,7750,1.92161e+06
63,62,7750,1.92268e+06
63,62,7750,1.92616e+06
63,62,7750,1.9241e+06
63,62,7750,2.08014e+06
63,62,7750,2.10705e+06
63,62,7750,2.05066e+06
63,62,7750,1.91104e+06
63,62,7750,1.94331e+06
63,62,7750,1.90481e+06
64,63,8001,2.03864e+06
64,63,8001,2.18410e+06
64,63,8001,2.31272e+06
64,63,8001,2.28112e+06
64,63,8001,2.12328e+06
64,63,8001,1.99139e+06
64,63,8001,1.96734e+06
64,63,8001,1.98822e+06
64,63,8001,2.64653e+06
64,63,8001,1.99265e+06
64,63,8001,2.01174e+06
64,63,8001,1.97565e+06
64,63,8001,2.14273e+06
64,63,8001,1.98839e+06
64,63,8001,2.30165e+06
64,63,8001,1.99088e+06
64,63,8001,1.99487e+06
64,63,8001,2.03526e+06
64,63,8001,2.00684e+06
64,63,8001,1.96842e+06
64,63,8001,2.13163e+06
64,63,8001,2.67471e+06
64,63,8001,1.99541e+06
64,63,8001,2.00294e+06
64,63,8001,2.00046e+06
64,63,8001,1.98028e+06
64,63,8001,1.9869e+06
64,63,8001,2.0579e+06
64,63,8001,2.02576e+06
64,63,8001,1.9911e+06
64,63,8001,2.1294e+06
64,63,8001,2.02158e+06
64,63,8001,1.99131e+06
64,63,8001,1.98247e+06
64,63,8001,2.45015e+06
64,63,8001,2.00366e+06
64,63,8001,1.98403e+06
64,63,8001,1.98565e+06
64,63,8001,1.99446e+06
64,63,8001,2.12504e+06
64,63,8001,2.1668e+06
64,63,8001,2.27086e+06
64,63,8001,1.99457e+06
64,63,8001,1.99857e+06
64,63,8001,1.97224e+06
64,63,8001,1.994e+06
64,63,8001,1.99396e+06
64,63,8001,2.4477e+06
64,63,8001,2.22335e+06
64,63,8001,2.13047e+06
64,63,8001,2.13512e+06
64,63,8001,2.1363e+06
64,63,8001,1.98824e+06
64,63,8001,2.46631e+06
64,63,8001,1.9799e+06
64,63,8001,1.98331e+06
64,63,8001,1.98261e+06
64,63,8001,2.15876e+06
64,63,8001,2.18561e+06
64,63,8001,1.98208e+06
64,63,8001,2.43922e+06
64,63,8001,2.54596e+06
64,63,8001,1.98067e+06
64,63,8001,1.97735e+06
64,63,8001,1.97863e+06
64,63,8001,2.08183e+06
64,63,8001,2.87698e+06
64,63,8001,1.97965e+06
64,63,8001,1.97216e+06
64,63,8001,1.9812e+06
64,63,8001,1.99314e+06
64,63,8001,1.98613e+06
64,63,8001,2.11486e+06
64,63,8001,2.13319e+06
64,63,8001,2.01735e+06
64,63,8001,2.09683e+06
64,63,8001,1.99442e+06
64,63,8001,2.12262e+06
64,63,8001,1.98882e+06
64,63,8001,4.40022e+06
64,63,8001,3.03678e+06
64,63,8001,2.46397e+06
64,63,8001,2.35701e+06
64,63,8001,2.65426e+06
64,63,8001,2.13891e+06
64,63,8001,2.13546e+06
64,63,8001,1.97564e+06
64,63,8001,1.99032e+06
64,63,8001,1.96659e+06
64,63,8001,2.17838e+06
64,63,8001,2.00836e+06
64,63,8001,2.11536e+06
64,63,8001,2.08621e+06
64,63,8001,1.99367e+06
64,63,8001,1.98681e+06
64,63,8001,1.9737e+06
64,63,8001,3.60682e+06
64,63,8001,2.26355e+06
64,63,8001,1.97676e+06
64,63,8001,2.1014e+06
65,64,8256,2.10508e+06
65,64,8256,2.03867e+06
65,64,8256,2.14773e+06
65,64,8256,2.12881e+06
65,64,8256,2.10846e+06
65,64,8256,2.04634e+06
65,64,8256,2.03761e+06
65,64,8256,2.05648e+06
65,64,8256,2.9303e+06
65,64,8256,2.08159e+06
65,64,8256,2.0606e+06
65,64,8256,2.14905e+06
65,64,8256,2.05189e+06
65,64,8256,2.10524e+06
65,64,8256,3.00532e+06
65,64,8256,2.05987e+06
65,64,8256,2.19836e+06
65,64,8256,2.06895e+06
65,64,8256,2.03966e+06
65,64,8256,2.05078e+06
65,64,8256,2.54999e+06
65,64,8256,2.20827e+06
65,64,8256,2.06428e+06
65,64,8256,2.18898e+06
65,64,8256,2.08324e+06
65,64,8256,2.23242e+06
65,64,8256,2.9248e+06
65,64,8256,2.09827e+06
65,64,8256,2.08246e+06
65,64,8256,2.05914e+06
65,64,8256,2.03836e+06
65,64,8256,2.05592e+06
65,64,8256,2.37236e+06
65,64,8256,2.10102e+06
65,64,8256,2.14052e+06
65,64,8256,2.05068e+06
65,64,8256,2.05467e+06
65,64,8256,2.05491e+06
65,64,8256,2.32974e+06
65,64,8256,2.28696e+06
65,64,8256,2.04976e+06
65,64,8256,2.056e+06
65,64,8256,2.16118e+06
65,64,8256,2.06044e+06
65,64,8256,2.22157e+06
65,64,8256,2.07847e+06
65,64,8256,2.05599e+06
65,64,8256,2.14003e+06
65,64,8256,2.0563e+06
65,64,8256,2.04546e+06
65,64,8256,2.5131e+06
65,64,8256,2.22372e+06
65,64,8256,2.04942e+06
65,64,8256,2.04923e+06
65,64,8256,2.08095e+06
65,64,8256,2.05192e+06
65,64,8256,2.05215e+06
65,64,8256,2.62331e+06
65,64,8256,2.1414e+06
65,64,8256,2.60554e+06
65,64,8256,3.00451e+06
65,64,8256,2.13678e+06
65,64,8256,3.16492e+06
65,64,8256,2.12705e+06
65,64,8256,2.06429e+06
65,64,8256,2.07137e+06
65,64,8256,2.242e+06
65,64,8256,2.05479e+06
65,64,8256,2.97167e+06
65,64,8256,2.05687e+06
65,64,8256,2.04655e+06
65,64,8256,2.04212e+06
65,64,8256,2.08161e+06
65,64,8256,2.04755e+06
65,64,8256,2.27094e+06
65,64,8256,3.2461e+06
65,64,8256,2.58943e+06
65,64,8256,2.18734e+06
65,64,8256,2.522e+06
65,64,8256,3.48946e+06
65,64,8256,2.26245e+06
65,64,8256,2.18938e+06
65,64,8256,2.05692e+06
65,64,8256,2.08701e+06
65,64,8256,2.45981e+06
65,64,8256,2.06831e+06
65,64,8256,2.05068e+06
65,64,8256,2.04408e+06
65,64,8256,2.83472e+06
65,64,8256,2.68517e+06
65,64,8256,2.53417e+06
65,64,8256,2.2547e+06
65,64,8256,2.17119e+06
65,64,8256,2.0486e+06
65,64,8256,2.0526e+06
65,64,8256,2.11486e+06
65,64,8256,2.72065e+06
65,64,8256,2.13157e+06
65,64,8256,2.04978e+06
65,64,8256,2.05334e+06
66,65,8515,2.16943e+06
66,65,8515,2.16262e+06
66,65,8515,2.66875e+06
66,65,8515,2.1581e+06
66,65,8515,2.12528e+06
66,65,8515,2.12804e+06
66,65,8515,2.26156e+06
66,65,8515,2.1276e+06
66,65,8515,2.9689e+06
66,65,8515,2.1319e+06
66,65,8515,2.11069e+06
66,65,8515,2.1599e+06
66,65,8515,3.54822e+06
66,65,8515,2.78756e+06
66,65,8515,2.42485e+06
66,65,8515,2.26598e+06
66,65,8515,2.15974e+06
66,65,8515,2.12531e+06
66,65,8515,2.12736e+06
66,65,8515,2.72319e+06
66,65,8515,2.11276e+06
66,65,8515,2.11921e+06
66,65,8515,2.20971e+06
66,65,8515,2.11347e+06
66,65,8515,2.14548e+06
66,65,8515,2.7124e+06
66,65,8515,2.13532e+06
66,65,8515,2.13172e+06
66,65,8515,2.11204e+06
66,65,8515,2.11133e+06
66,65,8515,2.74794e+06
66,65,8515,2.57669e+06
66,65,8515,2.12593e+06
66,65,8515,2.11769e+06
66,65,8515,2.12665e+06
66,65,8515,2.17549e+06
66,65,8515,2.32424e+06
66,65,8515,2.51603e+06
66,65,8515,2.21452e+06
66,65,8515,2.1719e+06
66,65,8515,2.12062e+06
66,65,8515,2.12369e+06
66,65,8515,2.21809e+06
66,65,8515,2.12532e+06
66,65,8515,2.19112e+06
66,65,8515,2.17536e+06
66,65,8515,2.14323e+06
66,65,8515,2.11795e+06
66,65,8515,2.11131e+06
66,65,8515,2.46744e+06
66,65,8515,2.12396e+06
66,65,8515,2.1068e+06
66,65,8515,2.12964e+06
66,65,8515,2.14302e+06
66,65,8515,2.3279e+06
66,65,8515,3.018e+06
66,65,8515,2.147e+06
66,65,8515,2.14399e+06
66,65,8515,2.11786e+06
66,65,8515,2.12351e+06
66,65,8515,2.28359e+06
66,65,8515,2.18052e+06
66,65,8515,2.12098e+06
66,65,8515,2.72128e+06
66,65,8515,2.12598e+06
66,65,8515,2.11435e+06
66,65,8515,2.25287e+06
66,65,8515,2.43765e+06
66,65,8515,2.1224e+06
66,65,8515,2.16718e+06
66,65,8515,2.15232e+06
66,65,8515,2.31711e+06
66,65,8515,7.92025e+06
66,65,8515,2.61200e+06
66,65,8515,2.22041e+06
66,65,8515,2.72495e+06
66,65,8515,2.70962e+06
66,65,8515,2.19433e+06
66,65,8515,2.14252e+06
66,65,8515,2.17433e+06
66,65,8515,2.12169e+06
66,65,8515,2.16839e+06
66,65,8515,2.11217e+06
66,65,8515,2.11363e+06
66,65,8515,2.12818e+06
66,65,8515,2.37551e+06
66,65,8515,2.43723e+06
66,65,8515,2.82174e+06
66,65,8515,2.20528e+06
66,65,8515,2.11331e+06
66,65,8515,2.11757e+06
66,65,8515,2.1632e+06
66,65,8515,2.44244e+06
66,65,8515,2.64705e+06
66,65,8515,2.13763e+06
66,65,8515,2.1125e+06
66,65,8515,2.11239e+06
66,65,8515,2.15234e+06
66,65,8515,2.67851e+06
66,65,8515,2.66802e+06
67,66,8778,2.60557e+06
67,66,8778,2.34001e+06
67,66,8778,2.2567e+06
67,66,8778,2.25264e+06
67,66,8778,2.60794e+06
67,66,8778,2.20926e+06
67,66,8778,2.19369e+06
67,66,8778,2.20744e+06
67,66,8778,3.92582e+06
67,66,8778,2.66476e+06
67,66,8778,2.50834e+06
67,66,8778,2.32474e+06
67,66,8778,2.18952e+06
67,66,8778,2.18406e+06
67,66,8778,2.27684e+06
67,66,8778,2.37235e+06
67,66,8778,2.3975e+06
67,66,8778,2.34288e+06
67,66,8778,2.19216e+06
67,66,8778,2.20782e+06
67,66,8778,2.19119e+06
67,66,8778,2.58641e+06
67,66,8778,2.18865e+06
67,66,8778,2.18931e+06
67,66,8778,2.59423e+06
67,66,8778,2.52621e+06
67,66,8778,2.71326e+06
67,66,8778,2.36105e+06
67,66,8778,2.26811e+06
67,66,8778,3.04799e+06
67,66,8778,2.33769e+06
67,66,8778,2.46922e+06
67,66,8778,2.67877e+06
67,66,8778,2.2308e+06
67,66,8778,2.34886e+06
67,66,8778,2.21231e+06
67,66,8778,2.17872e+06
67,66,8778,2.33204e+06
67,66,8778,2.47481e+06
67,66,8778,2.60013e+06
67,66,8778,2.19664e+06
67,66,8778,2.24317e+06
67,66,8778,2.19067e+06
67,66,8778,2.63844e+06
67,66,8778,2.20668e+06
67,66,8778,2.19188e+06
67,66,8778,2.19316e+06
67,66,8778,2.25729e+06
67,66,8778,2.19288e+06
67,66,8778,2.55961e+06
67,66,8778,2.58146e+06
67,66,8778,2.3812e+06
67,66,8778,2.29603e+06
67,66,8778,2.18971e+06
67,66,8778,2.35847e+06
67,66,8778,2.38219e+06
