n_works,instance,repetition,algorithm,ticks,time,cost,res_length
105,16,4,memo,398,0.398,3315,53
105,16,5,bottom,326,0.326,3315,53
105,16,5,memo,399,0.399,3315,53
105,16,6,bottom,324,0.324,3315,53
105,16,6,memo,398,0.398,3315,53
105,16,7,bottom,325,0.325,3315,53
105,16,7,memo,399,0.399,3315,53
105,16,8,bottom,324,0.324,3315,53
105,16,8,memo,398,0.398,3315,53
105,16,9,bottom,325,0.325,3315,53
105,16,9,memo,399,0.399,3315,53
105,16,10,bottom,321,0.321,3315,53
105,16,10,memo,416,0.416,3315,53
105,16,11,bottom,323,0.323,3315,53
105,16,11,memo,397,0.397,3315,53
105,16,12,bottom,324,0.324,3315,53
105,16,12,memo,398,0.398,3315,53
105,16,13,bottom,325,0.325,3315,53
105,16,13,memo,400,0.4,3315,53
105,16,14,bottom,325,0.325,3315,53
105,16,14,memo,397,0.397,3315,53
105,16,15,bottom,324,0.324,3315,53
105,16,15,memo,398,0.398,3315,53
105,16,16,bottom,332,0.332,3315,53
105,16,16,memo,386,0.386,3315,53
105,16,17,bottom,334,0.334,3315,53
105,16,17,memo,388,0.388,3315,53
105,16,18,bottom,334,0.334,3315,53
105,16,18,memo,387,0.387,3315,53
105,16,19,bottom,333,0.333,3315,53
105,16,19,memo,386,0.386,3315,53
105,16,20,bottom,334,0.334,3315,53
105,16,20,memo,387,0.387,3315,53
105,16,21,bottom,335,0.335,3315,53
105,16,21,memo,386,0.386,3315,53
105,16,22,bottom,334,0.334,3315,53
105,16,22,memo,387,0.387,3315,53
105,16,23,bottom,336,0.336,3315,53
105,16,23,memo,387,0.387,3315,53
105,16,24,bottom,334,0.334,3315,53
105,16,24,memo,387,0.387,3315,53
105,16,25,bottom,335,0.335,3315,53
105,16,25,memo,406,0.406,3315,53
105,17,1,bottom,336,0.336,2916,47
105,17,1,memo,570,0.57,2916,47
105,17,2,bottom,361,0.361,2916,47
105,17,2,memo,372,0.372,2916,47
105,17,3,bottom,325,0.325,2916,47
105,17,3,memo,369,0.369,2916,47
105,17,4,bottom,307,0.307,2916,47
105,17,4,memo,369,0.369,2916,47
105,17,5,bottom,308,0.308,2916,47
105,17,5,memo,371,0.371,2916,47
105,17,6,bottom,308,0.308,2916,47
105,17,6,memo,523,0.523,2916,47
105,17,7,bottom,338,0.338,2916,47
105,17,7,memo,390,0.39,2916,47
105,17,8,bottom,337,0.337,2916,47
105,17,8,memo,390,0.39,2916,47
105,17,9,bottom,336,0.336,2916,47
105,17,9,memo,390,0.39,2916,47
105,17,10,bottom,338,0.338,2916,47
105,17,10,memo,400,0.4,2916,47
105,17,11,bottom,325,0.325,2916,47
105,17,11,memo,401,0.401,2916,47
105,17,12,bottom,325,0.325,2916,47
105,17,12,memo,401,0.401,2916,47
105,17,13,bottom,326,0.326,2916,47
105,17,13,memo,402,0.402,2916,47
105,17,14,bottom,334,0.334,2916,47
105,17,14,memo,389,0.389,2916,47
105,17,15,bottom,334,0.334,2916,47
105,17,15,memo,389,0.389,2916,47
105,17,16,bottom,338,0.338,2916,47
