clients,factories,routes,nanoseconds
51,49,568,142043
51,49,568,141879
51,49,568,143194
51,49,568,153076
51,49,568,138783
51,49,568,141504
51,49,568,147560
51,49,568,143440
51,49,568,143643
51,49,568,139247
51,49,568,147928
51,49,568,138653
51,49,568,140820
51,49,568,141639
51,49,568,141716
51,49,568,138787
51,49,568,143927
51,49,568,142122
51,49,568,140417
51,49,568,135475
51,49,568,138189
51,49,568,140969
51,49,568,140818
51,49,568,140866
51,49,568,142146
51,49,568,141206
51,49,568,140691
51,49,568,138979
51,49,568,146238
51,49,568,142313
51,49,568,143739
51,49,568,141195
51,49,568,142766
51,49,568,144823
51,49,568,140177
51,49,568,140200
51,49,568,142779
51,49,568,150279
51,49,568,142773
51,49,568,145283
51,49,568,137789
51,49,568,145248
51,49,568,137982
51,49,568,142651
51,49,568,142948
51,49,569,142184
51,49,569,143619
51,49,569,139185
51,49,569,141633
51,49,569,138527
51,49,569,137323
51,49,569,142818
51,49,569,144847
51,49,569,141881
51,49,569,140526
51,49,569,138867
51,49,569,142402
51,49,569,139809
51,49,569,141074
51,49,569,141321
51,49,569,179470
51,49,569,138009
51,49,569,142475
51,49,569,143209
51,49,569,161382
51,49,569,140874
51,49,569,154507
51,49,569,141141
51,49,569,140464
51,49,569,141837
51,49,569,136822
51,49,569,139890
51,49,569,142344
51,49,569,139507
51,49,569,141177
51,49,569,141697
51,49,569,136698
51,49,569,174193
51,49,569,141609
51,49,569,141378
51,49,569,141790
51,49,569,141493
51,49,569,140558
51,49,569,138534
51,49,569,140167
51,49,569,137457
51,49,569,137750
51,49,569,138239
51,49,569,136907
51,49,569,141228
51,49,569,138601
51,49,569,142104
51,49,569,148088
51,49,569,143279
51,49,569,139690
51,49,570,141189
51,49,570,143039
51,49,570,143687
51,49,570,143525
51,49,570,141123
51,49,570,140683
51,49,570,146018
51,49,570,141589
51,49,570,137389
51,49,570,144844
51,49,570,153618
51,49,570,144589
51,49,570,140428
51,49,570,142217
51,49,570,139116
51,49,570,146878
51,49,570,136960
51,49,570,139362
51,49,570,137624
51,49,570,143344
51,49,570,143537
51,49,570,137831
51,49,570,133830
51,49,570,143108
51,49,570,137802
51,49,570,142348
51,49,570,139732
51,49,570,137299
51,49,570,139331
51,49,570,137846
51,49,570,141394
51,49,570,142872
51,49,570,141004
51,49,570,142193
51,49,570,139856
51,49,570,136872
51,49,570,138821
51,49,570,147969
51,49,570,147949
51,49,570,146235
51,49,570,143393
51,49,570,143608
51,49,570,141799
51,49,570,142421
51,49,570,144697
51,49,570,140297
51,49,570,137645
51,49,570,143979
51,49,570,141118
51,49,570,139532
51,49,571,137837
51,49,571,142625
51,49,571,137923
51,49,571,140224
51,49,571,140589
51,49,571,145073
51,49,571,142070
51,49,571,143186
51,49,571,140458
51,49,571,141366
51,49,571,140518
51,49,571,146475
51,49,571,142582
51,49,571,139903
51,49,571,140238
51,49,571,146030
51,49,571,142042
51,49,571,142592
51,49,571,151566
51,49,571,142734
51,49,571,139995
51,49,571,138719
51,49,571,140360
51,49,571,143119
51,49,571,141751
51,49,571,143761
51,49,571,139324
51,49,571,138772
51,49,571,137821
51,49,571,147612
51,49,571,139520
51,49,571,145830
51,49,571,141835
51,49,571,139652
51,49,571,139645
51,49,571,137284
51,49,571,140858
51,49,571,145856
51,49,571,138538
51,49,571,141723
51,49,571,146093
51,49,571,140001
51,49,571,141776
51,49,571,140814
51,49,571,140446
51,49,571,143767
51,49,571,141101
51,49,571,138892
51,49,571,140298
51,49,571,141328
51,49,572,140129
51,49,572,142412
51,49,572,143091
51,49,572,140018
51,49,572,141972
51,49,572,141706
51,49,572,141023
51,49,572,141909
51,49,572,144300
51,49,572,143011
51,49,572,141149
51,49,572,141723
51,49,572,136855
51,49,572,142633
51,49,572,144439
51,49,572,140939
51,49,572,138950
51,49,572,140827
51,49,572,143145
51,49,572,161933
51,49,572,145875
51,49,572,151417
51,49,572,159679
51,49,572,138188
51,49,572,142998
51,49,572,144356
51,49,572,141719
51,49,572,142209
51,49,572,141483
51,49,572,138782
51,49,572,144131
51,49,572,141442
51,49,572,142386
51,49,572,141200
51,49,572,142554
51,49,572,142810
51,49,572,141508
51,49,572,138668
51,49,572,142264
51,49,572,143213
51,49,572,231121
51,49,572,137527
51,49,572,140555
51,49,572,145044
51,49,572,143841
51,49,572,142184
51,49,572,143336
51,49,572,140074
51,49,572,139259
51,49,572,141735
51,49,573,141519
51,49,573,142489
51,49,573,144202
51,49,573,142859
51,49,573,144244
51,49,573,139889
51,49,573,143222
51,49,573,141852
51,49,573,140839
51,49,573,143257
51,49,573,140845
51,49,573,150318
51,49,573,143676
51,49,573,143733
51,49,573,146257
51,49,573,142976
51,49,573,137232
51,49,573,140933
51,49,573,141603
51,49,573,142910
51,49,573,140397
51,49,573,142162
51,49,573,141180
51,49,573,142159
51,49,573,141280
51,49,573,140996
51,49,573,139698
51,49,573,139739
51,49,573,142915
51,49,573,140212
51,49,573,145505
51,49,573,159406
51,49,573,141081
51,49,573,143399
51,49,573,142674
51,49,573,140753
51,49,573,139842
51,49,573,137956
51,49,573,143999
51,49,573,142046
51,49,573,141649
51,49,573,142599
51,49,573,141386
51,49,573,144222
51,49,573,142234
51,49,573,140734
51,49,573,139902
51,49,573,139622
51,49,573,139983
51,49,573,142625
51,49,574,139780
51,49,574,140229
51,49,574,141407
51,49,574,143450
51,49,574,139138
51,49,574,146230
51,49,574,141117
51,49,574,141313
51,49,574,140319
51,49,574,143595
51,49,574,139680
51,49,574,273512
51,49,574,140741
51,49,574,141922
51,49,574,142983
51,49,574,144180
51,49,574,145171
51,49,574,141034
51,49,574,143659
51,49,574,138532
51,49,574,140753
51,49,574,138046
51,49,574,143551
51,49,574,138102
51,49,574,141729
51,49,574,139122
51,49,574,140427
51,49,574,144149
51,49,574,141801
51,49,574,141701
51,49,574,141998
51,49,574,142072
51,49,574,137954
51,49,574,141721
51,49,574,141344
51,49,574,144937
51,49,574,138113
51,49,574,140430
51,49,574,142483
51,49,574,142828
51,49,574,141921
51,49,574,143021
51,49,574,144664
51,49,574,141308
51,49,574,141602
51,49,574,146446
51,49,574,144761
51,49,574,141389
51,49,574,144619
51,49,574,140882
51,49,575,142746
51,49,575,163006
51,49,575,142941
51,49,575,136361
51,49,575,142735
51,49,575,144965
51,49,575,141484
51,49,575,142476
51,49,575,143286
51,49,575,145625
51,49,575,141871
51,49,575,138968
51,49,575,141236
51,49,575,142438
51,49,575,142699
51,49,575,139360
51,49,575,142060
51,49,575,143274
51,49,575,141215
51,49,575,138843
51,49,575,140843
51,49,575,143322
51,49,575,141156
51,49,575,140008
51,49,575,143729
51,49,575,142795
51,49,575,137543
51,49,575,142769
51,49,575,144617
51,49,575,144411
51,49,575,140864
51,49,575,142017
51,49,575,146447
51,49,575,142621
51,49,575,143261
51,49,575,161922
51,49,575,143892
51,49,575,140334
51,49,575,143017
51,49,575,140875
51,49,575,138770
51,49,575,143553
51,49,575,152784
51,49,575,142492
51,49,575,143855
51,49,575,139456
51,49,575,140924
51,49,575,143955
51,49,575,141171
51,49,575,142565
51,49,576,148304
51,49,576,142165
51,49,576,143661
51,49,576,142843
51,49,576,140810
51,49,576,144890
51,49,576,144534
51,49,576,144591
51,49,576,145835
51,49,576,145050
51,49,576,140570
51,49,576,142979
51,49,576,144672
51,49,576,158912
51,49,576,142051
51,49,576,143543
51,49,576,145158
51,49,576,142935
51,49,576,145583
51,49,576,141729
51,49,576,139742
51,49,576,139550
51,49,576,144452
51,49,576,143054
51,49,576,139238
51,49,576,141833
51,49,576,141099
51,49,576,141123
51,49,576,214067
51,49,576,144337
51,49,576,146300
51,49,576,141001
51,49,576,142264
51,49,576,140937
51,49,576,141122
51,49,576,141757
51,49,576,143153
51,49,576,140012
51,49,576,136410
51,49,576,141835
51,49,576,143914
51,49,576,145098
51,49,576,143596
51,49,576,141713
51,49,576,138907
51,49,576,142762
51,49,576,141751
51,49,576,142490
51,49,576,145368
51,49,576,144843
51,49,577,144609
51,49,577,141448
51,49,577,142887
51,49,577,140398
51,49,577,144759
51,49,577,142072
51,49,577,143761
51,49,577,141960
51,49,577,156918
51,49,577,147779
51,49,577,144680
51,49,577,141337
51,49,577,145414
51,49,577,143131
51,49,577,143107
51,49,577,140553
51,49,577,142584
51,49,577,145813
51,49,577,151419
51,49,577,144962
51,49,577,143771
51,49,577,158483
51,49,577,141869
51,49,577,144817
51,49,577,145189
51,49,577,144475
51,49,577,140832
51,49,577,142152
51,49,577,144172
51,49,577,143620
51,49,577,142595
51,49,577,146747
51,49,577,144613
51,49,577,141660
51,49,577,143611
51,49,577,141400
51,49,577,144269
51,49,577,140950
51,49,577,142032
51,49,577,143190
51,49,577,140579
51,49,577,143988
51,49,577,142981
51,49,577,143750
51,49,577,144821
51,49,577,277928
51,49,577,144062
51,49,577,143229
51,49,577,147397
51,49,577,145736
51,49,578,143597
51,49,578,140462
51,49,578,141636
51,49,578,159675
51,49,578,144116
51,49,578,142549
51,49,578,146085
51,49,578,142859
51,49,578,140333
51,49,578,142355
51,49,578,142058
51,49,578,276410
51,49,578,145478
51,49,578,140201
51,49,578,154613
51,49,578,141148
51,49,578,138263
51,49,578,141172
51,49,578,146629
51,49,578,144962
51,49,578,142658
51,49,578,138178
51,49,578,141331
51,49,578,144561
51,49,578,142599
51,49,578,147291
51,49,578,163468
51,49,578,145064
51,49,578,140670
51,49,578,145664
51,49,578,144651
51,49,578,144017
51,49,578,142982
51,49,578,140358
51,49,578,148233
51,49,578,143074
51,49,578,138996
51,49,578,146733
51,49,578,142530
51,49,578,142655
51,49,578,142125
51,49,578,142648
51,49,578,145182
51,49,578,137425
51,49,578,140538
51,49,578,144724
51,49,578,146324
51,49,578,137938
51,49,578,142728
51,49,578,145698
51,49,579,143376
51,49,579,143791
51,49,579,144044
51,49,579,144241
51,49,579,142160
51,49,579,163597
51,49,579,143653
51,49,579,143921
51,49,579,143742
51,49,579,140057
51,49,579,145003
51,49,579,145392
51,49,579,144026
51,49,579,297935
51,49,579,142690
51,49,579,142356
51,49,579,145037
51,49,579,144673
51,49,579,144969
51,49,579,141590
51,49,579,146865
51,49,579,142439
51,49,579,146267
51,49,579,142914
51,49,579,144375
51,49,579,144950
51,49,579,151209
51,49,579,145244
51,49,579,144081
51,49,579,143224
51,49,579,144804
51,49,579,151380
51,49,579,142009
51,49,579,147287
51,49,579,141946
51,49,579,144528
51,49,579,144813
51,49,579,141295
51,49,579,141957
51,49,579,141063
51,49,579,147176
51,49,579,142891
51,49,579,139546
51,49,579,144654
51,49,579,143072
51,49,579,143067
51,49,579,141802
51,49,579,143343
51,49,579,163953
51,49,579,139801
51,49,580,145452
51,49,580,143394
51,49,580,142777
51,49,580,145532
51,49,580,141059
51,49,580,144412
51,49,580,144286
51,49,580,141328
51,49,580,141870
51,49,580,140866
51,49,580,144436
51,49,580,142396
51,49,580,143997
51,49,580,142314
51,49,580,140668
51,49,580,146299
51,49,580,146226
51,49,580,146073
51,49,580,148548
51,49,580,143723
51,49,580,155044
51,49,580,146608
51,49,580,139635
51,49,580,144023
51,49,580,142934
51,49,580,142850
51,49,580,144175
51,49,580,143195
51,49,580,143862
51,49,580,153712
51,49,580,162421
51,49,580,164311
51,49,580,142991
51,49,580,142674
51,49,580,144324
51,49,580,139102
51,49,580,140118
51,49,580,144531
51,49,580,143590
51,49,580,144464
51,49,580,141362
51,49,580,144705
51,49,580,144286
51,49,580,141536
51,49,580,141868
51,49,580,146585
51,49,580,140306
51,49,580,147272
51,49,580,144599
51,49,580,146700
51,49,581,142479
51,49,581,154331
51,49,581,144864
51,49,581,146358
51,49,581,142582
51,49,581,141830
51,49,581,148960
51,49,581,219822
51,49,581,140555
51,49,581,144364
51,49,581,145100
51,49,581,141011
51,49,581,143954
51,49,581,143096
51,49,581,144023
51,49,581,141412
51,49,581,142577
51,49,581,146496
51,49,581,144259
51,49,581,150254
51,49,581,143403
51,49,581,146522
51,49,581,146081
51,49,581,141717
51,49,581,143356
51,49,581,144193
51,49,581,140974
51,49,581,142760
51,49,581,140678
51,49,581,142882
51,49,581,145913
51,49,581,145102
51,49,581,153187
51,49,581,143215
51,49,581,146660
51,49,581,143145
51,49,581,151130
51,49,581,145106
51,49,581,143447
51,49,581,141556
51,49,581,142622
51,49,581,140302
51,49,581,145729
51,49,581,140711
51,49,581,145701
51,49,581,142232
51,49,581,142078
51,49,581,145570
51,49,581,276868
51,49,581,144859
51,49,582,144107
51,49,582,141876
51,49,582,145204
51,49,582,146518
51,49,582,140264
51,49,582,142890
51,49,582,142030
51,49,582,197965
51,49,582,142586
51,49,582,143020
51,49,582,146443
51,49,582,143811
51,49,582,145753
51,49,582,156384
51,49,582,143025
51,49,582,144828
51,49,582,141497
51,49,582,144226
51,49,582,143897
51,49,582,144060
51,49,582,145636
51,49,582,143084
51,49,582,146179
51,49,582,143538
51,49,582,143641
51,49,582,143130
51,49,582,275528
51,49,582,143370
51,49,582,142713
51,49,582,162750
51,49,582,145227
51,49,582,145647
51,49,582,145664
51,49,582,144174
51,49,582,144408
51,49,582,149343
51,49,582,144763
51,49,582,141112
51,49,582,143483
51,49,582,142323
51,49,582,141722
51,49,582,145571
51,49,582,145592
51,49,582,142945
51,49,582,143462
51,49,582,143713
51,49,582,146421
51,49,582,143850
51,49,582,144321
51,49,582,148580
51,49,583,145093
51,49,583,146171
51,49,583,144834
51,49,583,146202
51,49,583,148241
51,49,583,149007
51,49,583,144037
51,49,583,164510
51,49,583,147120
51,49,583,148766
51,49,583,142241
51,49,583,140602
51,49,583,140595
51,49,583,145569
51,49,583,142458
51,49,583,146853
51,49,583,142896
51,49,583,147707
51,49,583,145668
51,49,583,142848
51,49,583,146895
51,49,583,145625
51,49,583,164511
51,49,583,143891
51,49,583,144469
51,49,583,146166
51,49,583,142644
51,49,583,147013
51,49,583,147429
51,49,583,141628
51,49,583,144631
51,49,583,144560
51,49,583,146018
51,49,583,143150
51,49,583,143037
51,49,583,141810
51,49,583,152514
51,49,583,145596
51,49,583,142411
51,49,583,146226
51,49,583,167603
51,49,583,146938
51,49,583,144700
51,49,583,143585
51,49,583,144167
51,49,583,145088
51,49,583,142617
51,49,583,142993
51,49,583,145086
51,49,583,144679
51,49,584,146878
51,49,584,143225
51,49,584,163052
51,49,584,142029
51,49,584,145577
51,49,584,144239
51,49,584,144436
51,49,584,143656
51,49,584,146559
51,49,584,146122
51,49,584,145093
51,49,584,150444
51,49,584,144606
51,49,584,145773
51,49,584,141886
51,49,584,142530
51,49,584,146391
51,49,584,146287
51,49,584,146373
51,49,584,140584
51,49,584,141862
51,49,584,148827
51,49,584,142312
51,49,584,141214
51,49,584,156686
51,49,584,144140
51,49,584,149339
51,49,584,148131
51,49,584,146040
51,49,584,139745
51,49,584,143640
51,49,584,146152
51,49,584,144291
51,49,584,142486
51,49,584,143440
51,49,584,143210
51,49,584,142826
51,49,584,145646
51,49,584,166658
51,49,584,146054
51,49,584,142555
51,49,584,142860
51,49,584,140087
51,49,584,144121
51,49,584,144648
51,49,584,144418
51,49,584,142465
51,49,584,141566
51,49,584,140950
51,49,584,143205
51,49,585,145388
51,49,585,143966
51,49,585,145594
51,49,585,141708
51,49,585,142086
51,49,585,144469
51,49,585,147253
51,49,585,146558
51,49,585,146939
51,49,585,145725
51,49,585,144752
51,49,585,143350
51,49,585,145307
51,49,585,142994
51,49,585,277333
51,49,585,142658
51,49,585,146054
51,49,585,144014
51,49,585,150708
51,49,585,141081
51,49,585,144820
51,49,585,141417
51,49,585,143263
51,49,585,146125
51,49,585,146316
51,49,585,143234
51,49,585,147817
51,49,585,141416
51,49,585,142418
51,49,585,147953
51,49,585,144688
51,49,585,139727
51,49,585,145613
51,49,585,146620
51,49,585,143007
51,49,585,144499
51,49,585,144337
51,49,585,144995
51,49,585,149577
51,49,585,142697
51,49,585,143121
51,49,585,145188
51,49,585,145032
51,49,585,147862
51,49,585,145303
51,49,585,282555
51,49,585,140827
51,49,585,146360
51,49,585,142787
51,49,585,145658
51,49,586,143687
51,49,586,141327
51,49,586,158042
51,49,586,146341
51,49,586,145476
51,49,586,144758
51,49,586,142662
51,49,586,142154
51,49,586,141705
51,49,586,145513
51,49,586,143798
51,49,586,142657
51,49,586,141849
51,49,586,140999
51,49,586,145524
51,49,586,143729
51,49,586,143286
51,49,586,140779
51,49,586,141598
51,49,586,145404
51,49,586,146527
51,49,586,142274
51,49,586,142937
51,49,586,144582
51,49,586,142631
51,49,586,143376
51,49,586,145590
51,49,586,141761
51,49,586,155100
51,49,586,143873
51,49,586,165692
51,49,586,142663
51,49,586,153761
51,49,586,146038
51,49,586,140764
51,49,586,146334
51,49,586,140817
51,49,586,144619
51,49,586,167808
51,49,586,143914
51,49,586,146161
51,49,586,141397
51,49,586,143267
51,49,586,144410
51,49,586,148212
51,49,586,142018
51,49,586,147305
51,49,586,142778
51,49,586,146646
51,49,586,141892
51,49,587,145049
51,49,587,147995
51,49,587,145001
51,49,587,144299
51,49,587,156841
51,49,587,144644
51,49,587,140165
51,49,587,144193
51,49,587,143618
51,49,587,157854
51,49,587,145502
51,49,587,147586
51,49,587,146895
51,49,587,143123
51,49,587,143199
51,49,587,147716
51,49,587,139796
51,49,587,149000
51,49,587,147116
51,49,587,146225
51,49,587,143795
51,49,587,146229
51,49,587,144881
51,49,587,145812
51,49,587,145087
51,49,587,147218
51,49,587,145906
51,49,587,146704
51,49,587,146495
51,49,587,141315
51,49,587,144961
51,49,587,143636
51,49,587,140636
51,49,587,152030
51,49,587,143469
51,49,587,147090
51,49,587,162629
51,49,587,145115
51,49,587,145328
51,49,587,147205
51,49,587,149176
51,49,587,146699
51,49,587,144330
51,49,587,147530
51,49,587,168962
51,49,587,143954
51,49,587,148073
51,49,587,146182
51,49,587,145579
51,49,587,144440
51,49,588,144430
51,49,588,143370
51,49,588,145969
51,49,588,142763
51,49,588,144379
51,49,588,145079
51,49,588,143154
51,49,588,149720
51,49,588,144103
51,49,588,144049
51,49,588,147224
51,49,588,143889
51,49,588,143387
51,49,588,145952
51,49,588,145915
51,49,588,145563
51,49,588,143897
51,49,588,198995
51,49,588,144308
51,49,588,143976
51,49,588,148307
51,49,588,142181
51,49,588,142336
51,49,588,144004
51,49,588,146369
51,49,588,144114
51,49,588,145669
51,49,588,143697
51,49,588,147671
51,49,588,142760
51,49,588,140125
51,49,588,146063
51,49,588,146843
51,49,588,144885
51,49,588,149074
51,49,588,143327
51,49,588,144945
51,49,588,142434
51,49,588,144389
51,49,588,144377
51,49,588,144840
51,49,588,146698
51,49,588,144954
51,49,588,147056
51,49,588,169644
51,49,588,140736
51,49,588,143780
51,49,588,145675
51,49,588,148871
51,49,588,143229
51,49,589,148573
51,49,589,153150
51,49,589,144582
51,49,589,145617
51,49,589,146487
51,49,589,148212
51,49,589,150106
51,49,589,233924
51,49,589,148597
51,49,589,144039
51,49,589,145300
51,49,589,169191
51,49,589,144845
51,49,589,141847
51,49,589,146175
51,49,589,148652
51,49,589,143358
51,49,589,147305
51,49,589,167430
51,49,589,140645
51,49,589,145841
51,49,589,146725
51,49,589,144509
51,49,589,142561
51,49,589,148651
51,49,589,146310
51,49,589,145739
51,49,589,146208
51,49,589,146619
51,49,589,143656
51,49,589,144483
51,49,589,147124
51,49,589,145854
51,49,589,141845
51,49,589,143748
51,49,589,272838
51,49,589,148910
51,49,589,144034
51,49,589,142210
51,49,589,146420
51,49,589,146174
51,49,589,154975
51,49,589,144620
51,49,589,142479
51,49,589,143275
51,49,589,143209
51,49,589,150262
51,49,589,144312
51,49,589,145321
51,49,589,144335
51,49,590,147554
51,49,590,144956
51,49,590,148107
51,49,590,144361
51,49,590,144933
51,49,590,147319
51,49,590,146133
51,49,590,145482
51,49,590,143188
51,49,590,142957
51,49,590,144453
51,49,590,144373
51,49,590,153269
51,49,590,143712
51,49,590,143709
51,49,590,142599
51,49,590,148024
51,49,590,143052
51,49,590,143760
51,49,590,143427
51,49,590,143453
51,49,590,145409
51,49,590,144862
51,49,590,147767
51,49,590,199472
51,49,590,143714
51,49,590,146753
51,49,590,146463
51,49,590,147894
51,49,590,142585
51,49,590,145900
51,49,590,148119
51,49,590,145464
51,49,590,145850
51,49,590,144901
51,49,590,147212
51,49,590,147409
51,49,590,149711
51,49,590,143748
51,49,590,147149
51,49,590,147064
51,49,590,144154
51,49,590,146651
51,49,590,282497
51,49,590,147880
51,49,590,140365
51,49,590,150362
51,49,590,145431
51,49,590,142570
51,49,590,147382
51,49,591,141785
51,49,591,144661
51,49,591,147168
51,49,591,145443
51,49,591,142469
51,49,591,147026
51,49,591,143497
51,49,591,141868
51,49,591,141936
51,49,591,149542
51,49,591,140900
51,49,591,146842
51,49,591,148200
51,49,591,144476
51,49,591,145787
51,49,591,147922
51,49,591,143492
51,49,591,147134
51,49,591,144319
51,49,591,146136
51,49,591,145726
51,49,591,205792
51,49,591,144402
51,49,591,148985
51,49,591,145277
51,49,591,145523
51,49,591,151353
51,49,591,146092
51,49,591,155512
51,49,591,145424
51,49,591,150067
51,49,591,147465
51,49,591,144855
51,49,591,147715
51,49,591,145525
51,49,591,148796
51,49,591,148070
51,49,591,144287
51,49,591,150657
51,49,591,147896
51,49,591,144082
51,49,591,148491
51,49,591,145906
51,49,591,140208
51,49,591,143665
51,49,591,143365
51,49,591,146381
51,49,591,167956
51,49,591,146763
51,49,591,144042
51,49,592,145714
51,49,592,145021
51,49,592,147407
51,49,592,147086
51,49,592,142796
51,49,592,152278
51,49,592,155113
51,49,592,144072
51,49,592,144064
51,49,592,146598
51,49,592,146393
51,49,592,154706
51,49,592,147141
51,49,592,145480
51,49,592,147882
51,49,592,146572
51,49,592,146062
51,49,592,144337
51,49,592,149452
51,49,592,145800
51,49,592,146974
51,49,592,148302
51,49,592,149642
51,49,592,146945
51,49,592,145043
51,49,592,144680
51,49,592,144724
51,49,592,144997
51,49,592,145389
51,49,592,147196
51,49,592,144591
51,49,592,147432
51,49,592,141340
51,49,592,143632
51,49,592,145655
51,49,592,142261
51,49,592,145370
51,49,592,146686
51,49,592,143728
51,49,592,145455
51,49,592,146689
51,49,592,145070
51,49,592,147707
51,49,592,144927
51,49,592,147713
51,49,592,147049
51,49,592,147625
51,49,592,145396
51,49,592,147370
51,49,592,146450
51,49,593,145719
51,49,593,145110
51,49,593,144587
51,49,593,158064
51,49,593,144223
51,49,593,143610
51,49,593,145403
51,49,593,142086
51,49,593,143623
51,49,593,145150
51,49,593,146853
51,49,593,148425
51,49,593,150008
51,49,593,144015
51,49,593,145810
51,49,593,146767
51,49,593,149264
51,49,593,144720
51,49,593,144701
51,49,593,145260
51,49,593,142299
51,49,593,151266
51,49,593,144706
51,49,593,148862
51,49,593,147579
51,49,593,147418
51,49,593,159988
51,49,593,148722
51,49,593,145483
51,49,593,150269
51,49,593,150189
51,49,593,144819
51,49,593,148717
51,49,593,142199
51,49,593,142663
51,49,593,146944
51,49,593,147590
51,49,593,146441
51,49,593,169327
51,49,593,147292
51,49,593,143956
51,49,593,151077
51,49,593,144760
51,49,593,150145
51,49,593,142989
51,49,593,152461
51,49,593,147228
51,49,593,148547
51,49,593,145102
51,49,593,142820
51,49,594,142911
51,49,594,145857
51,49,594,151147
51,49,594,146132
51,49,594,146709
51,49,594,149740
51,49,594,144626
51,49,594,147875
51,49,594,146025
51,49,594,146288
51,49,594,144528
51,49,594,144828
51,49,594,148576
51,49,594,146321
51,49,594,148134
51,49,594,146139
51,49,594,145236
51,49,594,143999
51,49,594,141390
51,49,594,146200
51,49,594,149921
51,49,594,144799
51,49,594,145594
51,49,594,146846
51,49,594,148339
51,49,594,144975
51,49,594,148130
51,49,594,148469
51,49,594,142996
51,49,594,143588
51,49,594,145188
51,49,594,147750
51,49,594,148947
51,49,594,152693
51,49,594,149764
51,49,594,147250
51,49,594,150776
51,49,594,144670
51,49,594,146297
51,49,594,144993
51,49,594,147434
51,49,594,149007
51,49,594,149900
51,49,594,141371
51,49,594,146559
51,49,594,140614
51,49,594,145672
51,49,594,145484
51,49,594,149846
51,49,594,143351
51,49,595,144551
51,49,595,144346
51,49,595,144154
51,49,595,142118
51,49,595,148681
51,49,595,149834
51,49,595,147978
51,49,595,146212
51,49,595,170138
51,49,595,145882
51,49,595,146788
51,49,595,147275
51,49,595,148494
51,49,595,145599
51,49,595,147462
51,49,595,147495
51,49,595,145081
51,49,595,142953
51,49,595,143751
51,49,595,163585
51,49,595,146690
51,49,595,145241
51,49,595,145288
51,49,595,144969
51,49,595,145587
51,49,595,155511
51,49,595,174911
51,49,595,145166
51,49,595,144726
51,49,595,145127
51,49,595,146315
51,49,595,146768
51,49,595,144484
51,49,595,145599
51,49,595,150893
51,49,595,177261
51,49,595,143997
51,49,595,149568
51,49,595,144710
51,49,595,145976
51,49,595,146783
51,49,595,148745
51,49,595,145523
51,49,595,149445
51,49,595,148089
51,49,595,144929
51,49,595,170501
51,49,595,146881
51,49,595,143726
51,49,595,168716
51,49,596,148638
51,49,596,145258
51,49,596,147593
51,49,596,144691
51,49,596,146890
51,49,596,149374
51,49,596,146977
51,49,596,144798
51,49,596,144137
51,49,596,154670
51,49,596,146966
51,49,596,148557
51,49,596,144566
51,49,596,146682
51,49,596,144536
51,49,596,146765
51,49,596,143591
51,49,596,159614
51,49,596,146158
51,49,596,147474
51,49,596,144597
51,49,596,145175
51,49,596,148246
51,49,596,148070
51,49,596,147678
51,49,596,147966
51,49,596,144276
51,49,596,150067
51,49,596,147234
51,49,596,274424
51,49,596,150118
51,49,596,144030
51,49,596,147019
51,49,596,143798
51,49,596,150820
51,49,596,145559
51,49,596,148159
51,49,596,147277
51,49,596,145331
51,49,596,145207
51,49,596,166372
51,49,596,145297
51,49,596,146537
51,49,596,146400
51,49,596,170002
51,49,596,146013
51,49,596,143876
51,49,596,149967
51,49,596,167937
51,49,596,147245
51,49,597,145249
51,49,597,144473
51,49,597,143393
51,49,597,148977
51,49,597,147400
51,49,597,145769
51,49,597,150184
51,49,597,148288
51,49,597,146827
51,49,597,149640
51,49,597,145532
51,49,597,148935
51,49,597,145511
51,49,597,144486
51,49,597,139359
51,49,597,148316
51,49,597,145238
51,49,597,140062
51,49,597,145917
51,49,597,147582
51,49,597,145559
51,49,597,147139
51,49,597,198819
51,49,597,165672
51,49,597,145584
51,49,597,149830
51,49,597,142477
51,49,597,284398
51,49,597,147635
51,49,597,147451
51,49,597,148657
51,49,597,157469
51,49,597,155799
51,49,597,146519
51,49,597,144993
51,49,597,146284
51,49,597,143726
51,49,597,147550
51,49,597,146527
51,49,597,146256
51,49,597,149574
51,49,597,147252
51,49,597,142519
51,49,597,147352
51,49,597,146756
51,49,597,154266
51,49,597,144253
51,49,597,148855
51,49,597,151145
51,49,597,147345
51,49,598,147403
51,49,598,147471
51,49,598,147135
51,49,598,154334
51,49,598,142026
51,49,598,146830
51,49,598,150254
51,49,598,144818
51,49,598,144098
51,49,598,148323
51,49,598,150601
51,49,598,145168
51,49,598,147810
51,49,598,146747
51,49,598,145555
51,49,598,145834
51,49,598,144814
51,49,598,150755
51,49,598,147472
51,49,598,152282
51,49,598,146565
51,49,598,148342
51,49,598,147038
51,49,598,149579
51,49,598,148206
51,49,598,145096
51,49,598,149346
51,49,598,144468
51,49,598,146050
51,49,598,148974
51,49,598,148242
51,49,598,146782
51,49,598,148090
51,49,598,147559
51,49,598,144675
51,49,598,147458
51,49,598,149067
51,49,598,142665
51,49,598,143692
51,49,598,147285
51,49,598,145853
51,49,598,149526
51,49,598,147049
51,49,598,142432
51,49,598,146677
51,49,598,150151
51,49,598,144962
51,49,598,147344
51,49,598,147624
51,49,598,150865
51,49,599,145012
51,49,599,149211
51,49,599,149582
51,49,599,148918
51,49,599,145149
51,49,599,152719
51,49,599,145027
51,49,599,147156
