factories,nanoseconds
248,1.59658e+08
248,1.5953e+08
248,1.57334e+08
248,1.59412e+08
248,1.56774e+08
248,1.55365e+08
248,1.62073e+08
248,1.5597e+08
248,1.56156e+08
248,1.6297e+08
248,1.59368e+08
248,1.5743e+08
248,1.60192e+08
248,1.61356e+08
248,1.59543e+08
248,1.58766e+08
248,1.56391e+08
248,1.57769e+08
248,1.56208e+08
248,1.60842e+08
248,1.59173e+08
248,1.55847e+08
248,1.56431e+08
248,1.56908e+08
248,1.57485e+08
249,1.59101e+08
249,1.59717e+08
249,1.67186e+08
249,1.59779e+08
249,1.64348e+08
249,1.72452e+08
249,1.56361e+08
249,1.57799e+08
249,1.58959e+08
249,1.61741e+08
249,1.56112e+08
249,1.57122e+08
249,1.66285e+08
249,1.55626e+08
249,1.57506e+08
249,1.56222e+08
249,1.56289e+08
249,1.5859e+08
249,1.56255e+08
249,1.56647e+08
249,1.60282e+08
249,1.56233e+08
249,1.57107e+08
249,1.56376e+08
249,1.55638e+08
249,1.64358e+08
249,1.5854e+08
249,1.60002e+08
249,1.61286e+08
249,1.57193e+08
249,1.57937e+08
249,1.56181e+08
249,1.56431e+08
249,1.64768e+08
249,1.56232e+08
249,1.60108e+08
249,1.56117e+08
249,1.55908e+08
249,1.65786e+08
249,1.59306e+08
249,1.61171e+08
249,1.55657e+08
249,1.56229e+08
249,1.58619e+08
249,1.56197e+08
249,1.55562e+08
249,1.64234e+08
249,1.56735e+08
249,1.58271e+08
249,1.56114e+08
250,1.55777e+08
250,1.64211e+08
250,1.56519e+08
250,1.57165e+08
250,1.60764e+08
250,1.69919e+08
250,1.61661e+08
250,1.56226e+08
250,1.60408e+08
250,1.57328e+08
250,1.58399e+08
250,1.63177e+08
250,1.56445e+08
250,1.56886e+08
250,1.56753e+08
250,1.56272e+08
250,1.60206e+08
250,1.5663e+08
250,1.55999e+08
250,1.63114e+08
250,1.60163e+08
250,1.60441e+08
250,1.56271e+08
250,1.56265e+08
250,1.63462e+08
250,1.55967e+08
250,1.62117e+08
250,1.59262e+08
250,1.5615e+08
250,1.60417e+08
250,1.56404e+08
250,1.5968e+08
250,1.6058e+08
250,1.56687e+08
250,1.57361e+08
250,1.5857e+08
250,1.59495e+08
250,1.65431e+08
250,1.59991e+08
250,1.58821e+08
250,1.59224e+08
250,1.62036e+08
250,1.56873e+08
250,1.56841e+08
250,1.56441e+08
250,1.56475e+08
250,1.60004e+08
250,1.57554e+08
250,1.58935e+08
250,1.55709e+08
251,1.62297e+08
251,1.59368e+08
251,1.62026e+08
251,1.56087e+08
251,1.57004e+08
251,1.72952e+08
251,1.58868e+08
251,1.58445e+08
251,1.55995e+08
251,1.56238e+08
251,1.67381e+08
251,1.59915e+08
251,1.60919e+08
251,1.55986e+08
251,1.57442e+08
251,1.57978e+08
251,1.5566e+08
251,1.59864e+08
251,1.61331e+08
251,1.564e+08
251,1.57692e+08
251,1.55627e+08
251,1.58952e+08
251,1.60166e+08
251,1.56124e+08
251,1.57927e+08
251,1.63726e+08
251,1.62812e+08
251,1.58714e+08
251,1.5606e+08
251,1.60989e+08
251,1.59383e+08
251,1.56011e+08
251,1.60732e+08
251,1.56702e+08
251,1.58619e+08
251,1.58083e+08
251,1.59486e+08
251,1.56372e+08
251,1.57043e+08
251,1.5642e+08
251,1.60717e+08
251,1.60097e+08
251,1.59712e+08
251,1.64208e+08
251,1.61892e+08
251,1.59665e+08
251,1.56515e+08
251,1.59997e+08
251,1.65319e+08
252,1.59e+08
252,1.63699e+08
252,1.56134e+08
252,1.5931e+08
252,1.66291e+08
252,1.67035e+08
252,1.58703e+08
252,1.60237e+08
252,1.66591e+08
252,1.66357e+08
252,1.65595e+08
252,1.61907e+08
252,1.56405e+08
252,1.56721e+08
252,1.66301e+08
252,1.57555e+08
252,1.58418e+08
252,1.56617e+08
252,1.61658e+08
252,1.61253e+08
252,1.5986e+08
252,1.57889e+08
252,1.62496e+08
252,1.61775e+08
252,1.60163e+08
252,1.55454e+08
252,1.56887e+08
252,1.60079e+08
252,1.59126e+08
252,1.58826e+08
252,1.56243e+08
252,1.60001e+08
252,1.61385e+08
252,1.59829e+08
252,1.60172e+08
252,1.56098e+08
252,1.56008e+08
252,1.58e+08
252,1.55679e+08
252,1.56638e+08
252,1.61097e+08
252,1.59078e+08
252,1.57266e+08
252,1.59691e+08
252,1.59856e+08
252,1.57367e+08
252,1.62412e+08
252,1.57917e+08
252,1.56486e+08
252,1.59243e+08
253,1.6199e+08
253,1.57534e+08
253,1.60086e+08
253,1.59741e+08
253,1.64937e+08
253,1.73337e+08
253,1.63504e+08
253,1.58385e+08
253,1.58513e+08
253,1.59028e+08
253,1.60551e+08
253,1.56403e+08
253,1.55651e+08
253,1.62567e+08
253,1.62016e+08
253,1.6187e+08
253,1.56316e+08
253,1.56387e+08
253,1.58567e+08
253,1.62593e+08
253,1.57332e+08
253,1.61429e+08
253,1.55801e+08
253,1.58131e+08
253,1.60109e+08
253,1.56499e+08
253,1.57542e+08
253,1.56365e+08
253,1.61561e+08
253,1.57434e+08
253,1.56679e+08
253,1.58866e+08
253,1.55818e+08
253,1.58849e+08
253,1.61823e+08
253,1.56089e+08
253,1.61538e+08
253,1.57186e+08
253,1.56312e+08
253,1.56538e+08
253,1.57294e+08
253,1.5795e+08
253,1.56052e+08
253,1.62568e+08
253,1.61048e+08
253,1.56421e+08
253,1.58142e+08
253,1.55651e+08
253,1.59449e+08
253,1.58141e+08
254,1.56045e+08
254,1.61369e+08
254,1.56083e+08
254,1.56386e+08
254,1.72395e+08
254,1.67051e+08
254,1.58285e+08
254,1.55666e+08
254,1.60961e+08
254,1.62903e+08
254,1.55813e+08
254,1.59481e+08
254,1.6132e+08
254,1.55975e+08
254,1.61819e+08
254,1.56554e+08
254,1.60991e+08
254,1.61695e+08
254,1.58591e+08
254,1.61328e+08
254,1.62991e+08
254,1.59172e+08
254,1.60488e+08
254,1.56151e+08
254,1.5568e+08
254,1.5647e+08
254,1.62347e+08
254,1.60413e+08
254,1.65009e+08
254,1.629e+08
254,1.57967e+08
254,1.62216e+08
254,1.64101e+08
254,1.55893e+08
254,1.58677e+08
254,1.62099e+08
254,1.56953e+08
254,1.57445e+08
254,1.57051e+08
254,1.5603e+08
254,1.65997e+08
254,1.56427e+08
254,1.56423e+08
254,1.59335e+08
254,1.64808e+08
254,1.58529e+08
254,1.56477e+08
254,1.55641e+08
254,1.60251e+08
254,1.56613e+08
255,1.61611e+08
255,1.60082e+08
255,1.59307e+08
255,1.61903e+08
255,1.60352e+08
255,1.68063e+08
255,1.65491e+08
255,1.56083e+08
255,1.63583e+08
255,1.57095e+08
255,1.67675e+08
255,1.59636e+08
255,1.58865e+08
255,1.57808e+08
255,1.5698e+08
255,1.61675e+08
255,1.59695e+08
255,1.60886e+08
255,1.65299e+08
255,1.61938e+08
255,1.56337e+08
255,1.58769e+08
255,1.56938e+08
255,1.57621e+08
255,1.56095e+08
255,1.55675e+08
255,1.61289e+08
255,1.59704e+08
255,1.56474e+08
255,1.56671e+08
255,1.56437e+08
255,1.61387e+08
255,1.62524e+08
255,1.56293e+08
255,1.59302e+08
255,1.56408e+08
255,1.57853e+08
255,1.60318e+08
255,1.55619e+08
255,1.65595e+08
255,1.55697e+08
255,1.60239e+08
255,1.58785e+08
255,1.58296e+08
255,1.59207e+08
255,1.59569e+08
255,1.58496e+08
255,1.68714e+08
255,1.5577e+08
255,1.61905e+08
256,1.55669e+08
256,1.56492e+08
256,1.58401e+08
256,1.56216e+08
256,1.6362e+08
256,1.71018e+08
256,1.58618e+08
256,1.58035e+08
256,1.59198e+08
256,1.57969e+08
256,1.56819e+08
256,1.56081e+08
256,1.64696e+08
256,1.55947e+08
256,1.58687e+08
256,1.56198e+08
256,1.63138e+08
256,1.61342e+08
256,1.6039e+08
256,1.5731e+08
256,1.56459e+08
256,1.56228e+08
256,1.61886e+08
256,1.62749e+08
256,1.56822e+08
256,1.60704e+08
256,1.56139e+08
256,1.61652e+08
256,1.5597e+08
256,1.56857e+08
256,1.5827e+08
256,1.56132e+08
256,1.63401e+08
256,1.59478e+08
256,1.5962e+08
256,1.57745e+08
256,1.56926e+08
256,1.57221e+08
256,1.59237e+08
256,1.59135e+08
256,1.61821e+08
256,1.59043e+08
256,1.56611e+08
256,1.56524e+08
256,1.5666e+08
256,1.57938e+08
256,1.56848e+08
256,1.56466e+08
256,1.57949e+08
256,1.6549e+08
257,1.56506e+08
257,1.57519e+08
257,1.55732e+08
257,1.615e+08
257,1.59074e+08
257,1.68437e+08
257,1.56756e+08
257,1.55785e+08
257,1.58397e+08
257,1.59481e+08
257,1.56551e+08
257,1.60376e+08
257,1.56043e+08
257,1.65249e+08
257,1.55714e+08
257,1.56283e+08
257,1.57082e+08
257,1.56023e+08
257,1.57462e+08
257,1.60246e+08
257,1.56312e+08
257,1.664e+08
257,1.56509e+08
257,1.58994e+08
257,1.59571e+08
257,1.59025e+08
257,1.5996e+08
257,1.59311e+08
257,1.57003e+08
257,1.60355e+08
257,1.58834e+08
257,1.68244e+08
257,1.56001e+08
257,1.56316e+08
257,1.58694e+08
257,1.59031e+08
257,1.62546e+08
257,1.59434e+08
257,1.60503e+08
257,1.68052e+08
257,1.56157e+08
257,1.5847e+08
257,1.55606e+08
257,1.55927e+08
257,1.59164e+08
257,1.59647e+08
257,1.56543e+08
257,1.59616e+08
257,1.56119e+08
257,1.62142e+08
258,1.59551e+08
258,1.55932e+08
258,1.60017e+08
258,1.55975e+08
258,1.66485e+08
258,1.72499e+08
258,1.59377e+08
258,1.60164e+08
258,1.56181e+08
258,1.64927e+08
258,1.59662e+08
258,1.59281e+08
258,1.66919e+08
258,1.55837e+08
258,1.60912e+08
258,1.561e+08
258,1.56114e+08
258,1.57897e+08
258,1.5625e+08
258,1.58659e+08
258,1.5638e+08
258,1.59101e+08
258,1.57249e+08
258,1.56338e+08
258,1.61361e+08
258,1.61432e+08
258,1.56003e+08
258,1.57378e+08
258,1.58885e+08
258,1.59212e+08
258,1.66167e+08
258,1.55982e+08
258,1.59218e+08
258,1.56459e+08
258,1.56495e+08
258,1.6187e+08
258,1.58161e+08
258,1.62675e+08
258,1.56364e+08
258,1.57923e+08
258,1.61206e+08
258,1.55641e+08
258,1.5614e+08
258,1.58194e+08
258,1.59869e+08
258,1.68545e+08
258,1.59815e+08
258,1.56675e+08
258,1.65785e+08
258,1.60394e+08
259,1.58612e+08
259,1.67995e+08
259,1.59044e+08
259,1.60399e+08
259,1.664e+08
259,1.73525e+08
259,1.57407e+08
259,1.59377e+08
259,1.58682e+08
259,1.55866e+08
259,1.61481e+08
259,1.56855e+08
259,1.55543e+08
259,1.60653e+08
259,1.55415e+08
259,1.5623e+08
259,1.64757e+08
259,1.60711e+08
259,1.57999e+08
259,1.5609e+08
259,1.5762e+08
259,1.59689e+08
259,1.56118e+08
259,1.57465e+08
259,1.56691e+08
259,1.61474e+08
259,1.63902e+08
259,1.55344e+08
259,1.56421e+08
259,1.63649e+08
259,1.5561e+08
259,1.57605e+08
259,1.56563e+08
259,1.56701e+08
259,1.59205e+08
259,1.5743e+08
259,1.61129e+08
259,1.62651e+08
259,1.5995e+08
259,1.60906e+08
259,1.57592e+08
259,1.59532e+08
259,1.56478e+08
259,1.57187e+08
259,1.57837e+08
259,1.56887e+08
259,1.56503e+08
259,1.65658e+08
259,1.62227e+08
259,1.58444e+08
260,1.5938e+08
260,1.59862e+08
260,1.6925e+08
260,1.56652e+08
260,1.56806e+08
260,1.65907e+08
260,1.65999e+08
260,1.62977e+08
260,1.5774e+08
260,1.61296e+08
260,1.56546e+08
260,1.64162e+08
260,1.66198e+08
260,1.5632e+08
260,1.57688e+08
260,1.57091e+08
260,1.5659e+08
260,1.58625e+08
260,1.56065e+08
260,1.6056e+08
260,1.5956e+08
260,1.60316e+08
260,1.68243e+08
260,1.56039e+08
260,1.56043e+08
260,1.69314e+08
260,1.62407e+08
260,1.56848e+08
260,1.5644e+08
260,1.56603e+08
260,1.61059e+08
260,1.56149e+08
260,1.6183e+08
260,1.60938e+08
260,1.60162e+08
260,1.58222e+08
260,1.59922e+08
260,1.58764e+08
260,1.6033e+08
260,1.56195e+08
260,1.66197e+08
260,1.55881e+08
260,1.59501e+08
260,1.61115e+08
260,1.59491e+08
260,1.57067e+08
260,1.61029e+08
260,1.57397e+08
260,1.60309e+08
260,1.55929e+08
261,1.5615e+08
261,1.63923e+08
261,1.60601e+08
261,1.59021e+08
261,1.66604e+08
261,1.72308e+08
261,1.64127e+08
261,1.59581e+08
261,1.62121e+08
261,1.56696e+08
261,1.56519e+08
261,1.57455e+08
261,1.60752e+08
261,1.6178e+08
261,1.56441e+08
261,1.59261e+08
261,1.58254e+08
261,1.56119e+08
261,1.56822e+08
261,1.65272e+08
261,1.59365e+08
261,1.62124e+08
261,1.59732e+08
261,1.56695e+08
261,1.64072e+08
261,1.58997e+08
261,1.57637e+08
261,1.56054e+08
261,1.5618e+08
261,1.61571e+08
261,1.55888e+08
261,1.57031e+08
261,1.61774e+08
261,1.59484e+08
261,1.58659e+08
261,1.5602e+08
261,1.56685e+08
261,1.58479e+08
261,1.5934e+08
261,1.65708e+08
261,1.56555e+08
261,1.55501e+08
261,1.59978e+08
261,1.6042e+08
261,1.61863e+08
261,1.56795e+08
261,1.56664e+08
261,1.70565e+08
261,1.587e+08
261,1.57426e+08
262,1.64107e+08
262,1.59759e+08
262,1.67105e+08
262,1.59429e+08
262,1.62932e+08
262,1.75081e+08
262,1.60203e+08
262,1.66866e+08
262,1.58769e+08
262,1.5753e+08
262,1.63194e+08
262,1.59026e+08
262,1.61816e+08
262,1.60256e+08
262,1.55934e+08
262,1.60525e+08
262,1.59479e+08
262,1.61612e+08
262,1.59618e+08
262,1.57381e+08
262,1.56708e+08
262,1.59879e+08
262,1.59037e+08
262,1.59385e+08
262,1.55992e+08
262,1.68938e+08
262,1.55652e+08
262,1.56992e+08
262,1.55412e+08
262,1.55401e+08
262,1.6586e+08
262,1.56011e+08
262,1.56527e+08
262,1.58801e+08
262,1.59818e+08
262,1.66598e+08
262,1.61937e+08
262,1.58608e+08
262,1.60392e+08
262,1.59967e+08
262,1.61714e+08
262,1.56997e+08
262,1.564e+08
262,1.59399e+08
262,1.56325e+08
262,1.635e+08
262,1.58353e+08
262,1.56739e+08
262,1.63475e+08
262,1.56177e+08
263,1.60347e+08
263,1.62466e+08
263,1.60383e+08
263,1.66446e+08
263,1.59361e+08
263,1.7522e+08
263,1.59786e+08
263,1.56324e+08
263,1.59995e+08
263,1.59102e+08
263,1.57364e+08
263,1.58053e+08
263,1.56363e+08
263,1.62231e+08
263,1.56651e+08
263,1.55971e+08
263,1.59949e+08
263,1.57654e+08
263,1.56627e+08
263,1.64777e+08
263,1.59111e+08
263,1.63939e+08
263,1.59861e+08
263,1.57647e+08
263,1.56495e+08
263,1.57069e+08
263,1.60077e+08
263,1.56032e+08
263,1.62609e+08
263,1.67758e+08
263,1.56178e+08
263,1.66298e+08
263,1.55847e+08
263,1.60653e+08
263,1.63965e+08
263,1.56046e+08
263,1.62971e+08
263,1.62859e+08
263,1.57219e+08
263,1.69226e+08
263,1.57041e+08
263,1.61107e+08
263,1.62432e+08
263,1.58957e+08
263,1.67255e+08
263,1.60181e+08
263,1.56799e+08
263,1.57477e+08
263,1.59771e+08
263,1.62265e+08
264,1.55791e+08
264,1.60097e+08
264,1.64897e+08
264,1.563e+08
264,1.67581e+08
264,1.74861e+08
264,1.56865e+08
264,1.60754e+08
264,1.56835e+08
264,1.62742e+08
264,1.57633e+08
264,1.55861e+08
264,1.60143e+08
264,1.58865e+08
264,1.63488e+08
264,1.59385e+08
264,1.58838e+08
264,1.59535e+08
264,1.5586e+08
264,1.56993e+08
264,1.63235e+08
264,1.56559e+08
264,1.65013e+08
264,1.62457e+08
264,1.57949e+08
264,1.57336e+08
264,1.55787e+08
264,1.62214e+08
264,1.56267e+08
264,1.59493e+08
264,1.57867e+08
264,1.56415e+08
264,1.5676e+08
264,1.59746e+08
264,1.55766e+08
264,1.61947e+08
264,1.57411e+08
264,1.57547e+08
264,1.70408e+08
264,1.63604e+08
264,1.71473e+08
264,1.56108e+08
264,1.57192e+08
264,1.56883e+08
264,1.56146e+08
264,1.58014e+08
264,1.60117e+08
264,1.56076e+08
264,1.66823e+08
264,1.62804e+08
265,1.62415e+08
265,1.60175e+08
265,1.59598e+08
265,1.64162e+08
265,1.6219e+08
265,1.68753e+08
265,1.59469e+08
265,1.57017e+08
265,1.64699e+08
265,1.64431e+08
265,1.62447e+08
265,1.5613e+08
265,1.57561e+08
265,1.66317e+08
265,1.59914e+08
265,1.58353e+08
265,1.63532e+08
265,1.57329e+08
265,1.61772e+08
265,1.55874e+08
265,1.56081e+08
265,1.6184e+08
265,1.59212e+08
265,1.58552e+08
265,1.5678e+08
265,1.59055e+08
265,1.60288e+08
265,1.57349e+08
265,1.57901e+08
265,1.56447e+08
265,1.5942e+08
265,1.65027e+08
265,1.59454e+08
265,1.57284e+08
265,1.59711e+08
265,1.56268e+08
265,1.61767e+08
265,1.56753e+08
265,1.57253e+08
265,1.58894e+08
265,1.63133e+08
265,1.63381e+08
265,1.5658e+08
265,1.56087e+08
265,1.61208e+08
265,1.56204e+08
265,1.61246e+08
265,1.57024e+08
265,1.56515e+08
265,1.58694e+08
266,1.55954e+08
266,1.61075e+08
266,1.6078e+08
266,1.56645e+08
266,1.7238e+08
266,1.71831e+08
266,1.5825e+08
266,1.58672e+08
266,1.59199e+08
266,1.65296e+08
266,1.56783e+08
266,1.5687e+08
266,1.62313e+08
266,1.57266e+08
266,1.6632e+08
266,1.56013e+08
266,1.5596e+08
266,1.60578e+08
266,1.60133e+08
266,1.56947e+08
266,1.59603e+08
266,1.57929e+08
266,1.67156e+08
266,1.55971e+08
266,1.57608e+08
266,1.57052e+08
266,1.59648e+08
266,1.5863e+08
266,1.56379e+08
266,1.56275e+08
266,1.58738e+08
266,1.56185e+08
266,1.61537e+08
266,1.56977e+08
266,1.58866e+08
266,1.67178e+08
266,1.60381e+08
266,1.63622e+08
266,1.57241e+08
266,1.57563e+08
266,1.61093e+08
266,1.55793e+08
266,1.57478e+08
266,1.64989e+08
266,1.59534e+08
266,1.60871e+08
266,1.57853e+08
266,1.56155e+08
266,1.57399e+08
266,1.56317e+08
267,1.59106e+08
267,1.56673e+08
267,1.55613e+08
267,1.63557e+08
267,1.6189e+08
267,1.68636e+08
267,1.6928e+08
267,1.56007e+08
267,1.66652e+08
267,1.55832e+08
267,1.59448e+08
267,1.57674e+08
267,1.55995e+08
267,1.63532e+08
267,1.56484e+08
267,1.56534e+08
267,1.60601e+08
267,1.623e+08
267,1.6273e+08
267,1.56336e+08
267,1.55926e+08
267,1.57563e+08
267,1.59927e+08
267,1.6173e+08
267,1.58043e+08
267,1.5695e+08
267,1.62139e+08
267,1.61499e+08
267,1.63171e+08
267,1.56932e+08
267,1.56539e+08
267,1.61944e+08
267,1.60129e+08
267,1.59971e+08
267,1.58182e+08
267,1.59349e+08
267,1.59995e+08
267,1.58677e+08
267,1.59153e+08
267,1.64108e+08
267,1.56721e+08
267,1.61651e+08
267,1.56945e+08
267,1.60033e+08
267,1.62151e+08
267,1.55647e+08
267,1.57583e+08
267,1.59615e+08
267,1.565e+08
267,1.61029e+08
268,1.55885e+08
268,1.68832e+08
268,1.63753e+08
268,1.63194e+08
268,1.75148e+08
268,1.66828e+08
268,1.65689e+08
268,1.59204e+08
268,1.57793e+08
268,1.63673e+08
268,1.56558e+08
268,1.60266e+08
268,1.60393e+08
268,1.603e+08
268,1.65937e+08
268,1.61888e+08
268,1.61161e+08
268,1.66218e+08
268,1.58669e+08
268,1.60929e+08
268,1.56417e+08
268,1.56966e+08
268,1.6122e+08
268,1.56841e+08
268,1.58347e+08
268,1.56465e+08
268,1.57323e+08
268,1.61316e+08
268,1.56854e+08
268,1.57084e+08
268,1.60031e+08
268,1.55988e+08
268,1.62197e+08
268,1.55708e+08
268,1.57372e+08
268,1.59983e+08
268,1.56422e+08
268,1.58557e+08
268,1.56101e+08
268,1.59145e+08
268,1.61216e+08
268,1.56457e+08
268,1.59979e+08
268,1.6034e+08
268,1.5977e+08
268,1.60047e+08
268,1.58794e+08
268,1.61433e+08
268,1.59169e+08
268,1.55844e+08
269,1.68781e+08
269,1.63979e+08
269,1.59983e+08
269,1.67276e+08
269,1.62244e+08
269,1.6934e+08
269,1.56626e+08
269,1.61823e+08
269,1.63299e+08
269,1.55945e+08
269,1.60812e+08
269,1.56141e+08
269,1.57838e+08
269,1.57833e+08
269,1.5928e+08
269,1.5758e+08
269,1.62434e+08
269,1.56085e+08
269,1.60379e+08
269,1.55883e+08
269,1.62826e+08
269,1.60823e+08
269,1.59184e+08
269,1.63647e+08
269,1.55533e+08
269,1.60141e+08
269,1.56495e+08
269,1.58453e+08
269,1.62053e+08
269,1.56278e+08
269,1.57934e+08
269,1.61228e+08
269,1.57069e+08
269,1.63481e+08
269,1.56574e+08
269,1.60392e+08
269,1.56821e+08
269,1.56344e+08
269,1.60996e+08
269,1.57803e+08
269,1.62219e+08
269,1.67368e+08
269,1.57114e+08
269,1.64958e+08
269,1.57888e+08
269,1.63585e+08
269,1.67885e+08
269,1.56782e+08
269,1.65194e+08
269,1.65355e+08
270,1.59878e+08
270,1.61478e+08
270,1.55915e+08
270,1.60006e+08
270,1.65477e+08
270,1.68782e+08
270,1.64008e+08
270,1.58965e+08
270,1.58715e+08
270,1.5764e+08
270,1.60434e+08
270,1.6259e+08
270,1.56529e+08
270,1.6081e+08
270,1.63276e+08
270,1.59787e+08
270,1.57368e+08
270,1.61613e+08
270,1.5988e+08
270,1.60633e+08
270,1.5578e+08
270,1.56964e+08
270,1.56971e+08
270,1.56121e+08
270,1.61035e+08
270,1.58695e+08
270,1.56926e+08
270,1.56854e+08
270,1.56439e+08
270,1.65299e+08
270,1.59828e+08
270,1.56322e+08
270,1.63703e+08
270,1.58415e+08
270,1.5889e+08
270,1.5692e+08
270,1.56059e+08
270,1.5774e+08
270,1.57244e+08
270,1.57872e+08
270,1.57353e+08
270,1.57451e+08
270,1.61344e+08
270,1.56528e+08
270,1.56164e+08
270,1.62665e+08
270,1.5687e+08
270,1.58645e+08
270,1.63845e+08
270,1.56257e+08
271,1.67376e+08
271,1.55975e+08
271,1.58344e+08
271,1.69519e+08
271,1.62285e+08
271,1.69717e+08
271,1.64175e+08
271,1.60232e+08
271,1.60801e+08
271,1.56343e+08
271,1.59416e+08
271,1.60058e+08
271,1.56333e+08
271,1.59705e+08
271,1.56081e+08
271,1.57783e+08
271,1.5886e+08
271,1.56317e+08
271,1.63493e+08
271,1.58937e+08
271,1.57951e+08
271,1.61354e+08
271,1.5916e+08
271,1.60937e+08
271,1.56367e+08
271,1.57701e+08
271,1.57061e+08
271,1.60187e+08
271,1.57798e+08
271,1.58105e+08
271,1.59218e+08
271,1.64202e+08
271,1.59746e+08
271,1.56424e+08
271,1.6407e+08
271,1.59418e+08
271,1.66721e+08
271,1.63477e+08
271,1.57343e+08
271,1.57855e+08
271,1.56113e+08
271,1.5963e+08
271,1.65985e+08
271,1.63886e+08
271,1.60067e+08
271,1.57956e+08
271,1.71966e+08
271,1.6164e+08
271,1.60437e+08
271,1.66064e+08
272,1.56698e+08
272,1.62532e+08
272,1.56607e+08
272,1.57004e+08
272,1.65039e+08
272,1.73393e+08
272,1.66502e+08
272,1.60102e+08
272,1.60211e+08
272,1.58809e+08
272,1.56196e+08
272,1.57791e+08
272,1.63613e+08
272,1.56672e+08
272,1.64516e+08
272,1.56419e+08
272,1.62768e+08
272,1.59191e+08
272,1.58965e+08
272,1.62607e+08
272,1.56212e+08
272,1.57492e+08
272,1.61581e+08
272,1.55505e+08
272,1.60774e+08
272,1.56426e+08
272,1.62072e+08
272,1.59754e+08
272,1.59674e+08
272,1.62558e+08
272,1.56766e+08
272,1.55419e+08
272,1.57829e+08
272,1.56853e+08
272,1.61241e+08
272,1.57262e+08
272,1.6515e+08
272,1.64914e+08
272,1.56264e+08
272,1.60944e+08
272,1.5677e+08
272,1.55538e+08
272,1.62526e+08
272,1.56054e+08
272,1.60542e+08
272,1.61891e+08
272,1.56713e+08
272,1.64037e+08
272,1.65623e+08
272,1.5982e+08
273,1.60959e+08
273,1.57456e+08
273,1.58913e+08
273,1.59938e+08
273,1.62542e+08
273,1.70094e+08
273,1.59396e+08
273,1.64728e+08
273,1.62092e+08
273,1.59124e+08
273,1.63048e+08
273,1.56236e+08
273,1.58204e+08
273,1.66515e+08
273,1.60204e+08
273,1.57541e+08
273,1.55776e+08
273,1.58248e+08
273,1.66218e+08
273,1.6343e+08
273,1.62148e+08
273,1.59516e+08
273,1.597e+08
273,1.60759e+08
273,1.59922e+08
273,1.60764e+08
273,1.58768e+08
273,1.59028e+08
273,1.60242e+08
273,1.55921e+08
273,1.65795e+08
273,1.60493e+08
273,1.55989e+08
273,1.6035e+08
273,1.62606e+08
273,1.58389e+08
273,1.60639e+08
273,1.56777e+08
273,1.66412e+08
273,1.55643e+08
273,1.61875e+08
273,1.64546e+08
273,1.56248e+08
273,1.6139e+08
273,1.61812e+08
273,1.58644e+08
273,1.60609e+08
273,1.58425e+08
273,1.62578e+08
273,1.61592e+08
274,1.56233e+08
274,1.58506e+08
274,1.59526e+08
274,1.63377e+08
274,1.74921e+08
274,1.72547e+08
274,1.63417e+08
274,1.59375e+08
274,1.63682e+08
274,1.59203e+08
274,1.56228e+08
274,1.57421e+08
274,1.56874e+08
274,1.61685e+08
274,1.63689e+08
274,1.59802e+08
274,1.61326e+08
274,1.55835e+08
274,1.57343e+08
274,1.56622e+08
274,1.56568e+08
274,1.58984e+08
274,1.56606e+08
274,1.56149e+08
274,1.63044e+08
274,1.56876e+08
274,1.60923e+08
274,1.56949e+08
274,1.56512e+08
274,1.64511e+08
274,1.57765e+08
274,1.61381e+08
274,1.60278e+08
274,1.55729e+08
274,1.64726e+08
274,1.61157e+08
274,1.57205e+08
274,1.63135e+08
274,1.56424e+08
274,1.60197e+08
274,1.61522e+08
274,1.57788e+08
274,1.57373e+08
274,1.57354e+08
274,1.60953e+08
274,1.59793e+08
274,1.56991e+08
274,1.59965e+08
274,1.62278e+08
274,1.61483e+08
275,1.68593e+08
275,1.56362e+08
275,1.63631e+08
275,1.56231e+08
275,1.65001e+08
275,1.6848e+08
275,1.55712e+08
275,1.63549e+08
275,1.67229e+08
275,1.69867e+08
275,1.60391e+08
275,1.59141e+08
275,1.60604e+08
275,1.59618e+08
275,1.60805e+08
275,1.57094e+08
275,1.55759e+08
275,1.57305e+08
275,1.57252e+08
275,1.60587e+08
275,1.62484e+08
275,1.55455e+08
275,1.5798e+08
275,1.56808e+08
275,1.57715e+08
275,1.60635e+08
275,1.56617e+08
275,1.63071e+08
275,1.60436e+08
275,1.59202e+08
275,1.62519e+08
275,1.5705e+08
275,1.61429e+08
275,1.60327e+08
275,1.5961e+08
275,1.63313e+08
275,1.59291e+08
275,1.56708e+08
275,1.5997e+08
275,1.56636e+08
275,1.57034e+08
275,1.60488e+08
275,1.55535e+08
275,1.57085e+08
275,1.61123e+08
275,1.58724e+08
275,1.60185e+08
275,1.59431e+08
275,1.64719e+08
275,1.58847e+08
276,1.62409e+08
276,1.62852e+08
276,1.55986e+08
276,1.61835e+08
276,1.6259e+08
276,1.69748e+08
276,1.607e+08
276,1.68965e+08
276,1.63194e+08
276,1.64743e+08
276,1.58331e+08
276,1.58013e+08
276,1.61565e+08
276,1.60273e+08
276,1.60267e+08
276,1.55941e+08
276,1.55984e+08
276,1.5621e+08
276,1.57139e+08
276,1.56574e+08
276,1.59001e+08
276,1.62287e+08
276,1.60743e+08
276,1.5722e+08
276,1.60481e+08
